강좌검색,,,,,,,,,,,,,,,,,,,,,
" 년도 : 2019학년도,   학기 : 2학기,   교양영역 : 전체,   상위영역 : 전체,   이수과정 : 전체,   학년 : 전체,   개설대학 : 전체,   개설학과 : 전체,   개설전공 : 전체,   수업진행형태 : 전체,   성적부여형태 : 전체",,,,,,,,,,,,,,,,,,,,,
교과구분,개설대학,개설학과,이수과정,학년,교과목번호,강좌번호,교과목명,부제명,학점,강의,실습,수업교시,수업형태,"강의실(동-호)(#연건, *평창)",주담당교수,장바구니신청,정원,수강신청인원,비고,강의언어,개설상태
전선,법과대학,법학과,석박사통합,0,270.661,002,비교상사법연구,영국상사법연구,3,3,0,화(19:00~21:50),이론,015-1-304,김건식,17,20 (20),14,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.661,003,비교상사법연구,기타외국상사법연구,3,3,0,수(14:00~16:50),이론,015-1-304,김건식,4,20 (20),5,,한국어,설강
전선,법과대학,법학과,석박사통합,,270.676,001,상속·증여세법연구,,3,3,0,화(19:00~21:50),이론,015-1-203,조윤희,53,35 (35),42,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.680,001,지적소유권법특수연구,인터넷법제연구,3,3,0,토(09:00~11:50),이론,015-1-302,정상조,155,90 (90),117,,한국어,설강
전선,법과대학,법학과,석박사통합,,270.686,001,형사법판례연구,,3,3,0,목(19:00~21:50),이론,015-1-102,신동운,25,30 (30),18,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.691,001,형법특수연구,공범론,3,3,0,토(14:00~16:50),이론,017-106,이용식,37,30 (30),33,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.721,001,행정법일반이론,행정소송법연구,3,3,0,토(14:00~16:50),이론,017-108,최계영,60,10 (10),30,,한국어,설강
전선,법과대학,법학과,석박사통합,,270.727,001,행정법특수연구,행정판례특수연구,3,3,0,월(19:00~21:50),이론,015-1-201,이원우,30,20 (20),18,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.729,001,비교행정법연구,독일・프랑스・영국・미국 행정법의 다원적 비교,3,3,0,화(19:00~21:50),이론,017-318,박정훈,32,40 (40),28,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.732,001,행정구제법특수연구,협의의 소익,3,3,0,수(19:00~21:50),이론,015-1-102,김종보,25,20 (20),22,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.737,001,세법특수연구,조세 법정책 연구,3,3,0,월(19:00~21:50),이론,015-1-203,윤지현,22,40 (40),7,,한국어,설강
전선,법과대학,법학과,석박사통합,,270.737,002,세법특수연구,미국세법연구,3,3,0,토(16:00~18:50),이론,017-103,백제흠,31,30 (30),25,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.742,001,국제판례연구,사법재판판례,3,3,0,수(19:00~21:50),이론,015-1-304,정인섭,18,20 (20),15,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.746,001,국가책임제도연구,,3,3,0,토(14:00~16:50),이론,017-517,이근관,41,40 (40),38,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.751,001,국제재판연구,사법재판,3,3,0,토(10:00~12:50),이론,017-108,김두영,49,35 (35),23,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.761,001,지역국제법연구,유럽인권법,3,3,0,수(14:00~16:50),이론,015-1-306,Birgit Daiber,21,30 (30),15,ⓔ,영어,설강
전선,법과대학,법학과,석박사통합,0,270.767,001,국제조세법연구,국제조세일반이론,3,3,0,토(13:00~15:50),이론,015-1-306,이창희,28,45 (45),12,,한국어,설강
전선,법과대학,법학과,석박사통합,,270.777,001,단결권특수연구,근로자대표제도연구,3,3,0,토(15:00~17:50),이론,017-318,이철수,20,20 (20),17,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.784,001,사회보장법연구,고용보험법연구,3,3,0,토(09:00~11:50),이론,015-1-304,김복기,26,20 (20),12,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.791,001,경제법연구,,3,3,0,월(19:00~21:50),이론,017-103,임용,29,20 (20),6,,한국어,설강
전선,법과대학,법학과,석박사통합,,270.792,001,경제법특수연구,바람직한 경제 질서,3,3,0,월(19:00~21:50),이론,017-102,권오승,18,20 (20),6,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.795,001,법경제학특수연구,빅데이터와 인공지능의 법경제학,3,3,0,화(19:00~21:50),이론,015-1-303,고학수,61,20 (20),42,,한국어,설강
전선,법과대학,법학과,석박사통합,3학년,270.800,001,농업법연구,,3,3,0,금(19:00~21:50),이론,017-103,송시강,5,20 (20),2,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,001,대학원논문연구,,3,3,0,,,,김건식,1,10 (10),1,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,002,대학원논문연구,,3,3,0,,,,정인섭,3,10 (10),4,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,003,대학원논문연구,,3,3,0,,,,정상조,17,10 (10),25,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,004,대학원논문연구,,3,3,0,,,,윤진수,1,10 (10),6,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,006,대학원논문연구,,3,3,0,,,,이창희,2,10 (10),6,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,007,대학원논문연구,,3,3,0,,,,장승화,1,10 (10),1,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,009,대학원논문연구,,3,3,0,,,,박정훈,4,10 (10),11,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,010,대학원논문연구,,3,3,0,,,,조홍식,2,10 (10),4,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,011,대학원논문연구,,3,3,0,,,,이철수,6,10 (10),7,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,013,대학원논문연구,,3,3,0,,,,정선주,1,10 (10),2,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,014,대학원논문연구,,3,3,0,,,,이재협,2,10 (10),2,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,015,대학원논문연구,,3,3,0,,,,고학수,4,10 (10),5,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,016,대학원논문연구,,3,3,0,,,,김도균,1,10 (10),1,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,017,대학원논문연구,,3,3,0,,,,송석윤,1,10 (10),4,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,019,대학원논문연구,,3,3,0,,,,이근관,11,15 (15),21,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,020,대학원논문연구,,3,3,0,,,,이원우,1,10 (10),5,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,021,대학원논문연구,,3,3,0,,,,김종보,1,10 (10),5,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,022,대학원논문연구,,3,3,0,,,,이봉의,5,10 (10),8,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,024,대학원논문연구,,3,3,0,,,,송옥렬,2,10 (10),2,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,025,대학원논문연구,,3,3,0,,,,이상원,10,10 (10),15,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,026,대학원논문연구,,3,3,0,,,,이우영,2,10 (10),6,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,027,대학원논문연구,,3,3,0,,,,노혁준,8,10 (10),12,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,028,대학원논문연구,,3,3,0,,,,정순섭,3,10 (10),7,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,029,대학원논문연구,,3,3,0,,,,권영준,7,10 (10),11,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,030,대학원논문연구,,3,3,0,,,,전종익,1,10 (10),3,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,031,대학원논문연구,,3,3,0,,,,윤지현,11,10 (10),14,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,032,대학원논문연구,,3,3,0,,,,최계영,6,10 (10),7,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,033,대학원논문연구,,3,3,0,,,,이동진,0,10 (10),1,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,034,대학원논문연구,,3,3,0,,,,전원열,0,10 (10),1,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,035,대학원논문연구,,3,3,0,,,,천경훈,5,10 (10),9,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,036,대학원논문연구,,3,3,0,,,,Guangwen Jiang,1,10 (10),2,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,037,대학원논문연구,,3,3,0,,,,김복기,0,10 (10),1,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,039,대학원논문연구,,3,3,0,,,,전상현,1,10 (10),1,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,040,대학원논문연구,,3,3,0,,,,이계정,8,10 (10),10,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,041,대학원논문연구,,3,3,0,,,,최준규,0,10 (10),1,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,042,대학원논문연구,,3,3,0,,,,임용,3,10 (10),4,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,043,대학원논문연구,,3,3,0,,,,신윤진,2,10 (10),1,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,044,대학원논문연구,,3,3,0,,,,홍진영,0,10 (10),1,,한국어,설강
전선,법과대학,법학과,석박사통합,,270.807,001,환경법특수연구,기후변화와 생물다양성 관련 법제연구,3,3,0,월(19:00~21:50),이론,015-1-101,이재협,17,18 (18),12,,한국어,설강
전선,법과대학,법학과,석박사통합,,270.853,001,고용보장법연구,"4차 산업혁명, 인공지능과 노동법",3,3,0,월(19:00~21:50),이론,,이다혜,16,20 (20),6,,한국어,설강
전선,법과대학,법학과,석박사통합,,270.855,001,경제법판례연구,공정거래법 판례와 이론,3,3,0,목(19:00~21:50),이론,015-1-201,이봉의,37,30 (30),25,,한국어,설강
전선,법과대학,법학과,석박사통합,,270.882,001,국제투자분쟁사례연구,투자중재 판정례 검토,3,3,0,화(19:00~21:50),이론,015-1-306,신희택,8,30 (30),9,,한국어,설강
전선,법과대학,법학과,석박사통합,,2751.503,001,국제비즈니스협상,,3,3,0,토(09:30~12:20),이론,015-1-201,김창식,38,45 (45),16,ⓔ,영어,설강
전선,법과대학,법학과,석박사통합,,2751.512,001,지적재산사업화,,3,3,0,토(14:00~16:50),이론,015-1-101,심영택,34,45 (45),27,ⓔ,영어,설강
전선,자연과학대학,수리과학부,학사,2학년,300.204,001,미분방정식 및 연습,,4,3,2,월(12:30~13:45)/수(12:30~13:45)/수(17:00~18:50),이론/이론/실습,500-L307/500-L307/500-L307,신동우,57,50 (50),45,®수학주전공 및 제2전공(초안지는 http://www.math.snu.ac.kr/board/portal 참조),한국어,설강
전선,자연과학대학,수리과학부,학사,2학년,300.204,002,미분방정식 및 연습,,4,3,2,월(14:00~15:15)/수(14:00~15:15)/수(17:00~18:50),이론/이론/실습,024-207/024-207/024-207,김경선,28,50 (50),14,"®수학주전공 및 제2전공 수강불허, 초안지는 http://www.math.snu.ac.kr/board/portal 참조",한국어,설강
전선,자연과학대학,수리과학부,학사,2학년,300.206A,001,선형대수학 2,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,500-L306/500-L306,이인석,77,90 (90),78,®수학주전공 및 제2전공(초안지는 http://www.math.snu.ac.kr/board/portal 참조),한국어,설강
전선,자연과학대학,수리과학부,학사,2학년,300.206A,002,선형대수학 2,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,025-101/025-101,변동호,63,50 (50),37,"®수학주전공 및 제2전공 수강불허, 초안지는 http://www.math.snu.ac.kr/board/portal 참조",한국어,설강
전선,자연과학대학,수리과학부,학사,2학년,300.206A,003,선형대수학 2,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,024-209/024-209,김형준,46,50 (50),35,"®수학주전공 및 제2전공 수강불허, 초안지는 http://www.math.snu.ac.kr/board/portal 참조",한국어,설강
전선,자연과학대학,물리·천문학부,학사,2학년,300.212,001,역학 2,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,056-106/056-106,김지훈,54,100 (100),58,,한국어,설강
전필,자연과학대학,물리·천문학부,학사,2학년,300.214,001,전기와 자기,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,056-106/056-106,이규철,68,100 (100),75,,한국어,설강
전선,자연과학대학,물리·천문학부,학사,2학년,300.218,001,은하와 우주,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,019-212/019-212,우종학,25,40 (40),21,,한국어,설강
전선,자연과학대학,지구환경과학부,학사,2학년,300.230,001,기초유체역학,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,024-209/024-209,나한나,50,40 (40),49,,한국어,설강
전선,자연과학대학,지구환경과학부,학사,2학년,300.236A,001,판구조론 및 실험,,3,2,2,월(14:00~15:50)/수(14:00~15:50),이론/실습,025-1-304/025-1-304,정해명,26,40 (40),37,,한국어,설강
전선,자연과학대학,지구환경과학부,학사,2학년,300.254,001,대기열역학,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,500-L303/500-L303,박록진,29,40 (40),36,,한국어,설강
전선,자연과학대학,,학사,2학년,300.302,001,과학과 근대사회,,3,3,0,수(14:00~16:50),이론,024-101,김봉국,39,50 (50),41,,한국어,설강
전선,자연과학대학,,학사,2학년,300.306,001,테크노사이언스의 역사와 철학,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,024-101/024-101,김명진,34,60 (60),39,,한국어,설강
전필,자연과학대학,생명과학부,학사,2학년,300.310,001,유전학,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,500-L301/500-L301,강찬희,46,50 (50),32,ⓔ,영어,설강
전필,자연과학대학,생명과학부,학사,2학년,300.310,002,유전학,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,500-L301/500-L301,이병재,34,50 (50),27,,한국어,설강
전필,자연과학대학,생명과학부,학사,2학년,300.310,003,유전학,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,500-L301/500-L301,최연희,62,50 (50),56,,한국어,설강
전필,치의학대학원,치의학과,학사,2학년,300.310,201,유전학,,3,3,0,목(09:30~12:20),이론,086-103,류현모,17,45 (45),20,생명과학부 주전공 학생 수강불가,한국어,설강
전필,농업생명과학대학,응용생물화학부,학사,2학년,300.312,200,생화학 1,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,203-101/203-101,이상기,63,80 (80),68,"®농생대 학부생(주전공,다전공), 대학원생만 수강 가능",한국어,설강
전필,자연과학대학,생명과학부,학사,3학년,300.313,001,생화학 2,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,500-L309/500-L309,박상현,37,40 (40),22,ⓔ,영어,설강
전필,자연과학대학,생명과학부,학사,3학년,300.313,002,생화학 2,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,500-L301/500-L301,설재홍,33,50 (50),32,,한국어,설강
전필,자연과학대학,생명과학부,학사,3학년,300.313,003,생화학 2,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,500-L307/500-L307,최성화,38,50 (50),45,,한국어,설강
전필,농업생명과학대학,응용생물화학부,학사,3학년,300.313,200,생화학 2,,3,3,0,목(09:30~12:20),이론,200-1012,신찬석,41,50 (50),53,"®농생대 학부생(주전공,다전공), 대학원생만 수강 가능",한국어,설강
전선,자연과학대학,생명과학부,학사,3학년,300.317,001,생물물리학,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,500-L309/500-L309,최희정,51,40 (40),27,,한국어,설강
전필,자연과학대학,생명과학부,학사,3학년,300.319,001,분자생물학,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,043-1-402/043-1-402,김재범,51,60 (60),34,,한국어,설강
전필,자연과학대학,생명과학부,학사,3학년,300.319,002,분자생물학,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,500-L301/500-L301,설재홍,63,50 (50),35,,한국어,설강
전필,농업생명과학대학,,학사,3학년,300.319,200,분자생물학,,3,3,0,화(09:30~12:20),이론,203-101,최양도,59,80 (80),38,"®농생대 학부생(주전공,다전공), 대학원생만 수강 가능",한국어,설강
전선,자연과학대학,지구환경과학부,석박사통합,0,300.510,001,지구환경과학특강 1,암석지구화학,3,3,0,월(09:30~12:20),이론,025-1-304,박정우,10,20 (20),4,,한국어,설강
전선,자연과학대학,협동과정 과학사 및 과학철학전공,석박사통합,0,321.502,001,과학사통론 2,,3,3,0,수(15:00~17:50),이론,024-208,박민아,2,20 (20),5,,한국어,설강
전선,자연과학대학,협동과정 과학사 및 과학철학전공,석박사통합,0,321.504,001,과학철학통론 2,,3,3,0,화(10:00~12:50),이론,024-208,천현득,7,30 (30),10,,한국어,설강
전선,자연과학대학,협동과정 과학사 및 과학철학전공,석박사통합,0,321.603,001,과학사특강,리딩세미나,3,3,0,금(10:00~12:50),이론,024-208,임종태,9,30 (30),7,,한국어,설강
전선,자연과학대학,협동과정 과학사 및 과학철학전공,석박사통합,0,321.606A,001,한국과학사통론,,3,3,0,목(13:00~15:50),이론,024-208,임종태,2,30 (30),2,,한국어,설강
전선,자연과학대학,협동과정 과학사 및 과학철학전공,석박사통합,0,321.722,001,과학기술과 사회연구,,3,3,0,화(18:00~20:50),이론,024-208,홍성욱,11,20 (20),9,,한국어,설강
전선,자연과학대학,협동과정 과학사 및 과학철학전공,석박사통합,0,321.723,001,과학정책의 역사연구,,3,3,0,수(18:00~20:50),이론,024-208,박상욱,5,30 (30),2,,한국어,설강
논문,자연과학대학,협동과정 과학사 및 과학철학전공,석박사통합,0,321.803,001,대학원논문연구,,3,3,0,,,,임종태,2,10 (10),2,,한국어,설강
논문,자연과학대학,협동과정 과학사 및 과학철학전공,석박사통합,0,321.803,002,대학원논문연구,,3,3,0,,,,홍성욱,1,10 (10),5,,한국어,설강
논문,자연과학대학,협동과정 과학사 및 과학철학전공,석박사통합,0,321.803,004,대학원논문연구,,3,3,0,,,,장대익,2,10 (10),2,,한국어,설강
논문,자연과학대학,협동과정 과학사 및 과학철학전공,석박사통합,0,321.803,005,대학원논문연구,,3,3,0,,,,박상욱,0,10 (10),1,,한국어,설강
논문,자연과학대학,협동과정 과학사 및 과학철학전공,석박사통합,0,321.803,006,대학원논문연구,,3,3,0,,,,천현득,1,10 (10),2,,한국어,설강
전선,자연과학대학,협동과정 유전공학전공,석박사통합,0,322.512,001,유전공학특론 2,분자세포생물학 및 공학의 최신 동향,3,3,0,수(10:00~12:50),이론,105-2-132,윤태영,31,100 (100),29,,한국어,설강
전선,자연과학대학,협동과정 유전공학전공,석박사통합,0,322.519,001,유전공학콜로키움 2,,2,2,0,수(13:00~14:50),이론,105-2-132,윤태영,38,50 (50),8,,한국어,설강
전선,자연과학대학,협동과정 유전공학전공,석박사통합,0,322.523,001,유전공학특론 4,발생공학기법,3,3,0,토(09:00~11:50),이론,086-102,노상호,3,20 (20),5,,한국어,설강
전선,자연과학대학,협동과정 유전공학전공,석박사통합,0,322.526,001,대사성질환의 이해,,3,3,0,수(15:00~17:50),이론,105-2-131,강헌중,6,15 (15),3,,한국어,설강
논문,자연과학대학,협동과정 유전공학전공,석박사통합,0,322.803,001,대학원논문연구,,3,3,0,,,,이현숙,1,10 (10),1,,한국어,설강
전필,자연과학대학,통계학과,학사,1학년,326.212,001,전산통계 및 실험,,3,2,2,월(13:00~14:50)/수(13:00~14:50),이론/실습,028-101/026-102,원중호,71,80 (80),68,"8. 1.(목) ~ 8. 2.(금): 통계학과 주전공, 복수전공, 부전공 수강신청 가능, 8. 5.(월) 부터 모든 학생 수강신청 가능",한국어,설강
전선,자연과학대학,통계학과,학사,2학년,326.214,001,표본설계 및 조사실습,,3,2,2,월(10:00~11:50)/수(10:00~11:50),이론/실습,025-405/025-203,임요한,47,50 (50),34,,한국어,설강
전필,자연과학대학,통계학과,학사,3학년,326.312,001,수리통계 2,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,028-101/028-101,박병욱,67,100 (100),65,"8. 1.(목)~8. 2.(금) : 통계학과 주전공, 복수전공, 부전공 수강신청 가능 8. 5.(월) 부터 모든 학생 수강신청 가능",한국어,설강
전선,자연과학대학,통계학과,학사,3학년,326.314,001,이산자료분석 및 실습,,3,2,2,월(13:00~14:50)/수(13:00~14:50),이론/실습,025-210/025-203,이영조,15,50 (50),5,,한국어,설강
전선,자연과학대학,통계학과,학사,3학년,326.316,001,다변량자료분석 및 실습,,3,2,2,화(13:00~14:50)/목(13:00~14:50),이론/실습,025-405/025-203,정성규,56,50 (50),48,,한국어,설강
전선,자연과학대학,통계학과,학사,4학년,326.411,001,베이즈통계 및 실습,,3,2,2,화(15:30~17:20)/목(15:30~17:20),이론/실습,025-110/025-203,이재용,41,50 (50),15,,한국어,설강
전선,자연과학대학,통계학과,학사,4학년,326.412,001,생존자료분석 및 실습,,3,2,2,월(15:30~17:20)/수(15:30~17:20),이론/실습,025-210/025-204,Myunghee Cho Paik,36,50 (50),29,,한국어,설강
전선,자연과학대학,통계학과,학사,4학년,326.413,001,데이터마이닝 방법 및 실습,,3,2,2,화(09:00~10:50)/목(09:00~10:50),이론/실습,025-105/025-203,박태성,58,50 (50),44,,한국어,설강
전선,자연과학대학,통계학과,석박사통합,0,326.516,001,확률론 2,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,025-405/025-405,이상열,19,40 (40),20,,한국어,설강
전선,자연과학대학,통계학과,석박사통합,0,326.517A,001,통계상담 및 실습,통계상담 및 실습 2,3,2,2,월(14:00~15:50)/수(14:00~15:50),실습/이론,025-203/025-210,임요한,12,40 (40),14,통계학과 대학원생만 수강 가능,한국어,설강
전선,자연과학대학,통계학과,석사,0,326.521,001,고급통계적방법론,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,025-405/025-405,김용대,26,40 (40),9,,한국어,설강
전선,자연과학대학,통계학과,석사,0,326.522,001,통계이론 2,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,025-405/025-405,이재용,20,40 (40),20,,한국어,설강
전선,자연과학대학,통계학과,석박사통합,0,326.631A,001,응용통계세미나,Random effect models,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,025-210/025-210,이영조,12,40 (40),2,,한국어,설강
전선,자연과학대학,통계학과,석박사통합,0,326.636,001,고급생존분석,,3,3,0,화(17:00~18:15)/목(17:00~18:15),이론/이론,025-405/025-405,김용대,17,40 (40),12,,한국어,설강
전선,자연과학대학,통계학과,석박사통합,0,326.747,001,범주형자료분석,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,025-210/025-210,박태성,18,40 (40),15,ⓔ,영어,설강
전선,자연과학대학,통계학과,박사,0,326.750A,001,비모수함수추정론특강,비모수 구조모형,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,025-210/025-210,박병욱,14,40 (40),14,,한국어,설강
논문,자연과학대학,통계학과,석박사통합,0,326.803,001,대학원논문연구,,3,3,0,,,,김용대,2,20 (20),2,,한국어,설강
논문,자연과학대학,통계학과,석박사통합,0,326.803,002,대학원논문연구,,3,3,0,,,,박병욱,4,20 (20),4,,한국어,설강
논문,자연과학대학,통계학과,석박사통합,0,326.803,003,대학원논문연구,,3,3,0,,,,박태성,1,20 (20),5,,한국어,설강
논문,자연과학대학,통계학과,석박사통합,0,326.803,004,대학원논문연구,,3,3,0,,,,원중호,1,20 (20),1,,한국어,설강
논문,자연과학대학,통계학과,석박사통합,0,326.803,005,대학원논문연구,,3,3,0,,,,이상열,3,20 (20),4,,한국어,설강
논문,자연과학대학,통계학과,석박사통합,0,326.803,006,대학원논문연구,,3,3,0,,,,이영조,0,20 (20),1,,한국어,설강
논문,자연과학대학,통계학과,석박사통합,0,326.803,007,대학원논문연구,,3,3,0,,,,이재용,1,20 (20),2,,한국어,설강
논문,자연과학대학,통계학과,석박사통합,0,326.803,008,대학원논문연구,,3,3,0,,,,임요한,3,20 (20),4,,한국어,설강
논문,자연과학대학,통계학과,석박사통합,0,326.803,009,대학원논문연구,,3,3,0,,,,장원철,0,20 (20),1,,한국어,설강
논문,자연과학대학,통계학과,석박사통합,0,326.803,010,대학원논문연구,,3,3,0,,,,정성규,2,20 (20),4,,한국어,설강
논문,자연과학대학,통계학과,석박사통합,0,326.803,011,대학원논문연구,,3,3,0,,,,Myunghee Cho Paik,0,20 (20),1,ⓔ,영어,설강
전선,자연과학대학,수리과학부,학사,3학년,3341.001,001,현대대수학,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,024-207/024-207,김명환,37,50 (50),29,"®수학주전공 및 제2전공 수강불허, 초안지는 http://www.math.snu.ac.kr/board/portal 참조",한국어,설강
전선,자연과학대학,수리과학부,학사,2학년,3341.202,001,해석개론 2,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,024-211/024-211,김판기,28,50 (50),17,수학주전공 및 제2전공(초안지는 http://www.math.snu.ac.kr/board/portal 참조),한국어,설강
전선,자연과학대학,수리과학부,학사,2학년,3341.202,002,해석개론 2,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,500-L305/500-L305,최혜경,42,50 (50),18,"®수학주전공 및 제2전공 수강불허, 초안지는 http://www.math.snu.ac.kr/board/portal 참조",한국어,설강
전선,자연과학대학,수리과학부,학사,2학년,3341.202,003,해석개론 2,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,024-210/024-210,김경선,21,50 (50),11,"®수학주전공 및 제2전공 수강불허, 초안지는 http://www.math.snu.ac.kr/board/portal 참조",한국어,설강
전선,자연과학대학,수리과학부,학사,3학년,3341.301A,001,복소함수론 2,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,500-L306/500-L306,이상혁,25,50 (50),20,초안지는 http://www.math.snu.ac.kr/board/portal 참조,한국어,설강
전선,자연과학대학,수리과학부,학사,3학년,3341.362,001,고속 프로그래밍 방법 및 실습,,3,2,2,화(10:00~11:50)/목(10:00~11:50),이론/실습,026-101/026-101,강명주,78,40 (40),54,초안지는 http://www.math.snu.ac.kr/board/portal 참조,한국어,설강
전선,자연과학대학,수리과학부,학사,4학년,3341.446,001,수학특강 2,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,025-110/025-110,이기암,17,50 (50),12,초안지는 http://www.math.snu.ac.kr/board/portal 참조,한국어,설강
전선,자연과학대학,수리과학부,학사,4학년,3341.452,001,금융수학 2,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,024-207/024-207,박형빈,19,50 (50),8,초안지는 http://www.math.snu.ac.kr/board/portal 참조,한국어,설강
전선,자연과학대학,수리과학부,학사,4학년,3341.454,001,최적화의 수학적 이론 및 계산,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,024-207/024-207,강명주,52,40 (40),24,초안지는 http://www.math.snu.ac.kr/board/portal 참조,한국어,설강
전선,자연과학대학,수리과학부,석박사통합,0,3341.502,001,대수학 2,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,024-211/024-211,서의린,23,60 (60),44,"수리과학부 대학원생만 수강가능, 수강신청변경기간(9.2~)부터 전교생 수강가능(초안지는 http://www.math.snu.ac.kr/board/portal 참조)",한국어,설강
