강좌검색,,,,,,,,,,,,,,,,,,,,,
" 년도 : 2022학년도,   학기 : 1학기,   교양영역 : 전체,   상위영역 : 전체,   이수과정 : 전체,   학년 : 전체,   개설대학 : 전체,   개설학과 : 전체,   개설전공 : 전체,   수업진행형태 : 전체,   성적부여형태 : 전체",,,,,,,,,,,,,,,,,,,,,
교과구분,개설대학,개설학과,이수과정,학년,교과목번호,강좌번호,교과목명,부제명,학점,강의,실습,수업교시,수업형태,"강의실(동-호)(#연건, *평창)",주담당교수,장바구니신청,정원,수강신청인원,비고,강의언어,개설상태
논문,경영대학,경영학과,석박사통합,0,251.803,004,대학원논문연구,,3,3,0,,,,김상훈,1,10 (10),0,,한국어,설강
논문,약학대학,,석박사통합,0,375.803,004,대학원논문연구,,3,3,0,,,,서영준,0,10 (10),0,약대 학생만 수강 가능,한국어,설강
논문,인문대학,종교학과,석박사통합,0,114.803,004,대학원논문연구,,3,3,0,,,,김지현,0,10 (10),0,,한국어,설강
논문,자연과학대학,과학학과,석박사통합,,321.803,004,대학원논문연구,,3,3,0,,,,박상욱,0,10 (10),0,,한국어,설강
논문,인문대학,미학과,석박사통합,,115.803,004,대학원논문연구,,3,3,0,,,,,0,20 (20),0,ⓔ,영어,설강
논문,인문대학,고고미술사학과,석박사통합,1학년,116.803,004,대학원논문연구,,3,3,0,,,,이선복,0,30 (30),0,,한국어,설강
논문,사회과학대학,지리학과,석박사통합,0,208.803,004,대학원논문연구,,3,3,0,화(17:00~19:50),이론,16-M208,김용창,0,10 (10),0,,한국어,설강
논문,인문대학,불어불문학과,석박사통합,0,104.803,004,대학원논문연구,,3,3,0,,,,이성헌,0,5 (5),0,,한국어,설강
논문,인문대학,독어독문학과,석박사통합,0,105.803,004,대학원논문연구,,3,3,0,,,,이성은,0,15 (15),0,,한국어,설강
논문,사회과학대학,인류학과,석박사통합,0,206.803,004,대학원논문연구,,3,3,0,,,,강윤희,0,10 (10),0,,한국어,설강
논문,사회과학대학,심리학과,석박사통합,0,207.803,004,대학원논문연구,,3,3,0,,,,최진영,0,15 (15),0,,한국어,설강
논문,사회과학대학,사회학과,석박사통합,0,205.803,004,대학원논문연구,,3,3,0,,,,김홍중,0,10 (10),0,,한국어,설강
논문,자연과학대학,협동과정 유전공학전공,석박사통합,0,322.803,004,대학원논문연구,,3,3,0,,,,,0,5 (5),0,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,004,대학원논문연구,,3,3,0,,,,,0,10 (10),0,,한국어,설강
논문,인문대학,국사학과,석박사통합,0,109.803,004,대학원논문연구,,3,3,0,,,,김경숙,0,15 (15),0,,한국어,설강
논문,인문대학,서어서문학과,석박사통합,0,107.803,004,대학원논문연구,,3,3,0,,,,손지은,0,3 (3),0,,한국어,설강
논문,인문대학,영어영문학과,석박사통합,0,103.803,004,대학원논문연구,,3,3,0,,,,김보민,0,5 (5),0,,한국어,설강
논문,인문대학,아시아언어문명학부,석사,0,M2641.001000,004,대학원논문연구,,3,3,0,,,,구하원,0,5 (5),0,,한국어,설강
논문,인문대학,중어중문학과,석박사통합,0,102.803,004,대학원논문연구,,3,3,0,,,,류준필,0,40 (40),0,,한국어,설강
논문,인문대학,서양사학과,석박사통합,0,112.803,004,대학원논문연구,,3,3,0,,,,권윤경,0,5 (5),0,,한국어,설강
논문,인문대학,동양사학과,석박사통합,0,111.803,004,대학원논문연구,,3,3,0,,,,이은정,0,5 (5),0,,한국어,설강
논문,인문대학,언어학과,석박사통합,0,108.803,004,대학원논문연구,,3,3,0,,,,신효필,0,20 (20),0,,한국어,설강
논문,인문대학,노어노문학과,석박사통합,0,106.803,004,대학원논문연구,,3,3,0,,,,,0,5 (5),0,,한국어,설강
논문,국제대학원,국제학과,석박사통합,,8753.803,004,대학원논문연구,,3,3,0,,,,박지환,0,10 (10),0,ⓔ,영어,설강
논문,국제대학원,국제학과,석박사통합,,8752.803,004,대학원논문연구,,3,3,0,,,,김태균,0,10 (10),0,ⓔ,영어,설강
논문,국제대학원,국제학과,석박사통합,,8751.803,004,대학원논문연구,,3,3,0,,,,안덕근,1,10 (10),0,ⓔ,영어,설강
논문,국제농업기술대학원,국제농업기술학과,석박사통합,0,M2868.006700,004,대학원논문연구,,3,3,0,,,,김경훈,0,20 (20),0,,한국어,설강
논문,보건대학원,보건학과,석박사통합,0,900.803,004,대학원논문연구,,3,3,0,,,,조성일,1,10 (10),0,,한국어,설강
논문,인문대학,국어국문학과,석박사통합,0,101.803,004,대학원논문연구,,3,3,0,,,,전영철,0,20 (20),0,,한국어,설강
논문,환경대학원,환경계획학과,석박사통합,0,940.803,004,대학원논문연구,,3,3,0,,,,이영성,1,20 (20),0,,한국어,설강
논문,사범대학,체육교육과,석박사통합,0,722.803,004,대학원논문연구,,3,3,0,,,,김기한,0,15 (15),0,,한국어,설강
논문,행정대학원,행정학과,박사,1학년,920.803,004,대학원논문연구,,3,3,0,,,,,0,5 (5),0,,한국어,설강
논문,사범대학,국어교육과,석박사통합,1학년,705.803,004,대학원논문연구,,3,3,0,월(18:00~20:50),이론,11-214,고정희,1,30 (30),0,,한국어,설강
논문,사범대학,사회교육과,석박사통합,2학년,711.803,004,대학원논문연구,,3,3,0,,,,정원규,1,10 (10),0,,한국어,설강
논문,사범대학,사회교육과,석박사통합,0,712.803,004,대학원논문연구,,3,3,0,,,,박평식,0,10 (10),0,,한국어,설강
논문,사범대학,외국어교육과,석박사통합,0,707.803,004,대학원논문연구,,3,3,0,,,,오선영,0,15 (15),0,,한국어,설강
논문,사범대학,외국어교육과,석박사통합,0,709.803,004,대학원논문연구,,3,3,0,,,,이미영,0,10 (10),0,,한국어,설강
논문,사범대학,외국어교육과,석박사통합,2학년,708.803,004,대학원논문연구,,3,3,0,,,,김선희,0,5 (5),0,,한국어,설강
논문,사범대학,사회교육과,석박사통합,,713.803,004,대학원논문연구,,3,3,0,,,,김민성,0,5 (5),0,,한국어,설강
논문,사범대학,교육학과,석박사통합,0,701.803,004,대학원논문연구,,3,3,0,,,,김창대,0,10 (10),0,,한국어,설강
논문,간호대학,간호학과,석박사통합,1학년,811.803,004,대학원논문연구,,3,3,0,,,,김진현,0,10 (10),0,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5242.803,004,대학원논문연구,,3,3,0,,,,오정권,1,10 (10),0,ⓔ,영어,설강
논문,의과대학,휴먼시스템의학과,석박사통합,1학년,M3291.000500,004,대학원논문연구,,3,3,0,,,,조비룡,0,10 (10),0,강의실은 의과대학 홈페이지 공지사항 '대학원 개설교과목 리스트' 참조,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,501.803,004,대학원논문연구,,3,3,0,,,,김도순,2,10 (10),0,ⓔ,영어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5262.803,004,대학원논문연구,,3,3,0,,,,곽선영,0,5 (5),0,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.803,004,대학원논문연구,,3,3,0,,,,박필선,0,10 (10),0,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,502.803,004,대학원논문연구,,3,3,0,,,,전창후,0,20 (20),0,,한국어,설강
논문,의과대학,임상의과학과,석박사통합,1학년,808.803,004,대학원논문연구,,3,3,0,,,,김광수,0,10 (10),0,,한국어,설강
논문,의과대학,의료기기산업학과,석박사통합,1학년,M3380.000600,004,대학원논문연구,,3,3,0,,,,이학종,0,10 (10),0,,한국어,설강
논문,의과대학,의과학과,석박사통합,1학년,806.803,004,대학원논문연구,,3,3,0,,,,고성준,0,10 (10),0,,한국어,설강
논문,의과대학,의학과,석박사통합,1학년,801.803,004,대학원논문연구,,3,3,0,,,,강경훈,0,10 (10),0,,한국어,설강
논문,음악대학,기악과,박사,0,657.803,004,대학원논문연구,,3,3,0,,,,이민정,1,10 (10),0,,한국어,설강
논문,미술대학,디자인학부,석사,0,611.803,004,대학원논문연구,,3,3,0,화(14:00~16:50),이론,49-320,박영목,0,10 (10),0,,한국어,설강
논문,농업생명과학대학,바이오시스템공학과,석박사통합,0,5261.803,004,대학원논문연구,,3,3,0,,,,김학진,0,5 (5),0,,한국어,설강
논문,사범대학,과학교육과,석박사통합,0,718.803,004,대학원논문연구,,3,3,0,,,,Junhua Yu,0,10 (10),0,ⓔ,영어,설강
논문,사범대학,윤리교육과,석박사통합,0,714.803A,004,대학원논문연구,,3,3,0,,,,김형렬,0,15 (15),0,,한국어,설강
논문,사범대학,과학교육과,석박사통합,0,717.803,004,대학원논문연구,,3,3,0,,,,채승철,0,10 (10),0,,한국어,설강
논문,수의과대학,수의학과,석박사통합,0,552.803,004,대학원논문연구,,3,3,0,,,,김완희,0,10 (10),0,,한국어,설강
논문,사범대학,수학교육과,석박사통합,0,715.803,004,대학원논문연구,,3,3,0,,,,유연주,0,10 (10),0,,한국어,설강
논문,융합과학기술대학원,헬스케어융합학과,박사,0,M3384.000700,004,대학원논문연구,,3,3,0,,,,김상윤,0,1 (1),0,ⓔ,영어,설강
논문,융합과학기술대학원,분자의학 및 바이오제약학과,석박사통합,0,494.803,004,대학원논문연구,,3,3,0,,,,Lee Hyeong Ki,0,20 (20),0,ⓔ,영어,설강
논문,공과대학,화학생물공학부,석박사통합,0,458.803,004,대학원논문연구,,3,3,0,,,,김영규,0,30 (30),0,,한국어,설강
논문,융합과학기술대학원,지능정보융합학과,석박사통합,0,M3205.000100,004,대학원논문연구,,3,3,0,,,,Wonjong Rhee,1,20 (20),0,ⓔ,영어,설강
논문,융합과학기술대학원,응용바이오공학과,석박사통합,0,M3293.000100,004,대학원논문연구,,3,3,0,,,,이강원,0,20 (20),0,ⓔ,영어,설강
논문,사범대학,과학교육과,석박사통합,0,721.803,004,대학원논문연구,,3,3,0,,,,서기원,1,10 (10),0,,한국어,설강
논문,사범대학,과학교육과,석박사통합,0,719.803,004,대학원논문연구,,3,3,0,,,,강호선,0,10 (10),0,,한국어,설강
논문,공과대학,전기·정보공학부,석박사통합,0,430.960,004,대학원논문연구,,3,3,0,,,,김성재,1,30 (30),0,,한국어,설강
논문,공과대학,재료공학부,석박사통합,0,445.803,004,대학원논문연구,,3,3,0,,,,권동일,0,50 (50),0,,한국어,설강
논문,공과대학,협동과정 우주시스템전공,석박사통합,0,M3152.000100,004,대학원논문연구,,3,3,0,,,,,0,10 (10),0,,한국어,설강
논문,미술대학,미술학과,석박사통합,0,610.803,004,대학원논문연구,,3,3,0,,,,신하순,0,10 (10),0,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5271.803,004,대학원논문연구,,3,3,0,,,,류영렬,0,10 (10),0,,한국어,설강
논문,농업생명과학대학,농경제사회학부,석박사통합,0,520.803,004,대학원논문연구,,3,3,0,,,,권오상,1,10 (10),0,,한국어,설강
논문,공과대학,에너지시스템공학부,석박사통합,0,459.803,004,대학원논문연구,,3,3,0,,,,심형진,0,20 (20),0,,한국어,설강
논문,공과대학,협동과정 기술경영·경제·정책전공,석박사통합,2학년,463.803,004,대학원논문연구,,3,3,0,,,,구윤모,0,10 (10),0,,한국어,설강
논문,미술대학,미술학과,석박사통합,0,602.803,004,대학원논문연구,,3,3,0,,,,김정희,0,10 (10),0,,한국어,설강
논문,농업생명과학대학,농산업교육과,석박사통합,0,514.803,004,대학원논문연구,,3,3,0,,,,정진철,0,10 (10),0,,한국어,설강
논문,미술대학,미술학과,석사,0,603.803,004,대학원논문연구,,3,3,0,,,,이종건,0,10 (10),0,,한국어,설강
논문,공과대학,조선해양공학과,석박사통합,0,414.805,004,대학원논문연구,,3,3,0,,,,김태완,2,10 (10),0,,한국어,설강
논문,공과대학,건축학과,석박사통합,0,401.803,004,대학원논문연구,,3,3,0,,,,박홍근,0,10 (10),0,,한국어,설강
논문,공과대학,컴퓨터공학부,석박사통합,0,4190.960,004,대학원논문연구,,3,3,0,,,,김지홍,0,20 (20),0,,한국어,설강
논문,자연과학대학,지구환경과학부,석박사통합,0,3345.803,004,대학원논문연구,,3,3,0,,,,김영희,2,10 (10),0,,한국어,설강
논문,공과대학,기계공학부,석박사통합,0,M2794.011300,004,대학원논문연구,,3,3,0,,,,김호영,0,15 (15),0,,한국어,설강
논문,생활과학대학,의류학과,석박사통합,0,353.803,004,대학원논문연구,,3,3,0,,,,추호정,0,10 (10),0,,한국어,설강
논문,생활과학대학,소비자학과,석박사통합,0,358.803,004,대학원논문연구,,3,3,0,,,,나종연,0,10 (10),0,,한국어,설강
논문,생활과학대학,식품영양학과,석박사통합,0,352.803,004,대학원논문연구,,3,3,0,,,,이정은,0,10 (10),0,,한국어,설강
논문,자연과학대학,협동과정 계산과학전공,석박사통합,0,3394.803,004,대학원논문연구,,3,3,0,,,,,0,10 (10),0,,한국어,설강
논문,공과대학,협동과정 인공지능전공,석박사통합,0,M3309.001100,004,대학원논문연구,,3,3,0,,,,원중호,0,20 (20),0,,한국어,설강
논문,인문대학,아시아언어문명학부,석사,0,M2641.001000,005,대학원논문연구,,3,3,0,,,,Saito Ayumi,0,5 (5),0,,일본어,설강
논문,인문대학,서어서문학과,석박사통합,0,107.803,005,대학원논문연구,,3,3,0,,,,김은경,0,3 (3),0,,한국어,설강
논문,공과대학,항공우주공학과,석박사통합,0,M2795.008000,004,대학원논문연구,,3,3,0,,,,김종암,0,20 (20),0,,한국어,설강
논문,인문대학,영어영문학과,석박사통합,0,103.803,005,대학원논문연구,,3,3,0,,,,김정하,0,5 (5),0,,한국어,설강
논문,인문대학,독어독문학과,석박사통합,0,105.803,005,대학원논문연구,,3,3,0,,,,정항균,0,15 (15),0,,한국어,설강
논문,인문대학,불어불문학과,석박사통합,0,104.803,005,대학원논문연구,,3,3,0,,,,이영목,0,5 (5),0,,한국어,설강
논문,인문대학,국어국문학과,석박사통합,0,101.803,005,대학원논문연구,,3,3,0,,,,조현설,0,20 (20),0,,한국어,설강
논문,인문대학,중어중문학과,석박사통합,0,102.803,005,대학원논문연구,,3,3,0,,,,박정구,0,40 (40),0,,한국어,설강
논문,사회과학대학,정치외교학부,석박사통합,0,216A.803,005,대학원논문연구,,3,3,0,,,,김영민,0,3 (3),0,,한국어,설강
논문,인문대학,고고미술사학과,석박사통합,1학년,116.803,005,대학원논문연구,,3,3,0,,,,이준정,0,30 (30),0,,한국어,설강
논문,인문대학,철학과,석박사통합,1학년,113.803,005,대학원논문연구,,3,3,0,,,,장원태,0,10 (10),0,,한국어,설강
논문,인문대학,국사학과,석박사통합,0,109.803,005,대학원논문연구,,3,3,0,,,,남동신,0,15 (15),0,,한국어,설강
논문,인문대학,종교학과,석박사통합,0,114.803,005,대학원논문연구,,3,3,0,,,,성해영,0,10 (10),0,,한국어,설강
논문,사회과학대학,사회학과,석박사통합,0,205.803,005,대학원논문연구,,3,3,0,,,,박경숙,0,10 (10),0,,한국어,설강
논문,인문대학,서양사학과,석박사통합,0,112.803,005,대학원논문연구,,3,3,0,,,,조준희,0,5 (5),0,,한국어,설강
논문,인문대학,언어학과,석박사통합,0,108.803,005,대학원논문연구,,3,3,0,,,,이호영,0,20 (20),0,,한국어,설강
논문,인문대학,동양사학과,석박사통합,0,111.803,005,대학원논문연구,,3,3,0,,,,조성우,0,5 (5),0,,한국어,설강
논문,인문대학,미학과,석박사통합,,115.803,005,대학원논문연구,,3,3,0,,,,,0,20 (20),0,,한국어,설강
논문,사회과학대학,지리학과,석박사통합,0,208.803,005,대학원논문연구,,3,3,0,화(17:00~19:50),이론,16-M209,구양미,0,10 (10),0,,한국어,설강
논문,사회과학대학,심리학과,석박사통합,0,207.803,005,대학원논문연구,,3,3,0,,,,이훈진,0,15 (15),0,,한국어,설강
논문,사회과학대학,정치외교학부,석박사통합,,216B.803,005,대학원논문연구,,3,3,0,,,,전재성,1,4 (4),0,,한국어,설강
논문,사회과학대학,언론정보학과,석박사통합,0,211.803,005,대학원논문연구,,3,3,0,,,,이준웅,0,10 (10),0,,한국어,설강
논문,사회과학대학,사회복지학과,석박사통합,0,209.803,005,대학원논문연구,,3,3,0,,,,홍백의,1,5 (5),0,,한국어,설강
논문,사회과학대학,인류학과,석박사통합,0,206.803,005,대학원논문연구,,3,3,0,,,,황익주,0,10 (10),0,,한국어,설강
논문,자연과학대학,협동과정 유전공학전공,석박사통합,0,322.803,005,대학원논문연구,,3,3,0,,,,,0,5 (5),0,,한국어,설강
논문,법과대학,법학과,석박사통합,0,270.803,005,대학원논문연구,,3,3,0,,,,,0,10 (10),0,,한국어,설강
논문,자연과학대학,물리·천문학부,석박사통합,,3342.803,005,대학원논문연구,,3,3,0,,,,김선기,0,10 (10),0,,한국어,설강
논문,약학대학,,석박사통합,0,375.803,005,대학원논문연구,,3,3,0,,,,김상희,0,10 (10),0,약대 학생만 수강 가능,한국어,설강
논문,생활과학대학,아동가족학과,석박사통합,0,359.803,005,대학원논문연구,,3,3,0,,,,Chung Grace Haejin,0,15 (15),0,,한국어,설강
논문,자연과학대학,수리과학부,석박사통합,0,3341.803,005,대학원논문연구,,3,3,0,,,,김영훈,0,20 (20),0,,한국어,설강
논문,생활과학대학,식품영양학과,석박사통합,0,352.803,005,대학원논문연구,,3,3,0,,,,한성림,0,10 (10),0,,한국어,설강
논문,자연과학대학,생명과학부,석박사통합,0,3344.803,005,대학원논문연구,,3,3,0,,,,김재범,0,10 (10),0,,한국어,설강
논문,경영대학,경영학과,석박사통합,0,251.803,005,대학원논문연구,,3,3,0,,,,김성수,0,10 (10),0,,한국어,설강
논문,자연과학대학,화학부,석박사통합,0,3343.803,005,대학원논문연구,,3,3,0,,,,김성연,0,10 (10),0,,한국어,설강
논문,자연과학대학,통계학과,석박사통합,0,326.803,005,대학원논문연구,,3,3,0,,,,원중호,0,20 (20),0,,한국어,설강
논문,자연과학대학,협동과정 계산과학전공,석박사통합,0,3394.803,005,대학원논문연구,,3,3,0,,,,,0,10 (10),0,,한국어,설강
논문,생활과학대학,의류학과,석박사통합,0,353.803,005,대학원논문연구,,3,3,0,,,,김성민,0,10 (10),0,,한국어,설강
논문,공과대학,전기·정보공학부,석박사통합,0,430.960,005,대학원논문연구,,3,3,0,,,,김성철,0,30 (30),0,,한국어,설강
논문,공과대학,건축학과,석박사통합,0,401.803,005,대학원논문연구,,3,3,0,,,,박소현,0,10 (10),0,,한국어,설강
논문,공과대학,조선해양공학과,석박사통합,0,414.805,005,대학원논문연구,,3,3,0,,,,남보우,1,10 (10),0,,한국어,설강
논문,공과대학,컴퓨터공학부,석박사통합,0,4190.960,005,대학원논문연구,,3,3,0,,,,김진수,1,20 (20),0,,한국어,설강
논문,자연과학대학,지구환경과학부,석박사통합,0,3345.803,005,대학원논문연구,,3,3,0,,,,김정훈,0,10 (10),0,,한국어,설강
논문,공과대학,기계공학부,석박사통합,0,M2794.011300,005,대학원논문연구,,3,3,0,,,,민경덕,0,15 (15),0,,한국어,설강
논문,생활과학대학,소비자학과,석박사통합,0,358.803,005,대학원논문연구,,3,3,0,,,,김소연,0,10 (10),0,,한국어,설강
논문,융합과학기술대학원,분자의학 및 바이오제약학과,석박사통합,0,494.803,005,대학원논문연구,,3,3,0,,,,박영주,0,20 (20),0,ⓔ,영어,설강
논문,농업생명과학대학,농경제사회학부,석박사통합,0,520.803,005,대학원논문연구,,3,3,0,,,,임정빈,0,10 (10),0,,한국어,설강
논문,융합과학기술대학원,응용바이오공학과,석박사통합,0,M3293.000100,005,대학원논문연구,,3,3,0,,,,송윤규,0,20 (20),0,ⓔ,영어,설강
논문,공과대학,화학생물공학부,석박사통합,0,458.803,005,대학원논문연구,,3,3,0,,,,차국헌,0,30 (30),0,,한국어,설강
논문,융합과학기술대학원,지능정보융합학과,석박사통합,0,M3205.000100,005,대학원논문연구,,3,3,0,,,,곽노준,1,20 (20),0,ⓔ,영어,설강
논문,공과대학,건설환경공학부,석박사통합,0,457.803,005,대학원논문연구,,3,3,0,,,,송준호,0,10 (10),0,ⓔ,영어,설강
논문,공과대학,협동과정 인공지능전공,석박사통합,0,M3309.001100,005,대학원논문연구,,3,3,0,,,,곽노준,0,20 (20),0,,한국어,설강
논문,농업생명과학대학,농산업교육과,석박사통합,0,514.803,005,대학원논문연구,,3,3,0,,,,최수정,0,10 (10),0,,한국어,설강
논문,공과대학,재료공학부,석박사통합,0,445.803,005,대학원논문연구,,3,3,0,,,,권민상,1,50 (50),0,,한국어,설강
논문,공과대학,항공우주공학과,석박사통합,0,M2795.008000,005,대학원논문연구,,3,3,0,,,,김지환,0,20 (20),0,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,501.803,005,대학원논문연구,,3,3,0,,,,김광수,0,10 (10),0,ⓔ,영어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5272.803,005,대학원논문연구,,3,3,0,,,,강문성,0,10 (10),0,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,502.803,005,대학원논문연구,,3,3,0,,,,강병철,0,20 (20),0,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5271.803,005,대학원논문연구,,3,3,0,,,,윤희연,0,10 (10),0,,한국어,설강
논문,공과대학,에너지시스템공학부,석박사통합,0,459.803,005,대학원논문연구,,3,3,0,,,,Taik Soo Hahm,0,20 (20),0,,한국어,설강
논문,공과대학,협동과정 기술경영·경제·정책전공,석박사통합,2학년,463.803,005,대학원논문연구,,3,3,0,,,,이종수,0,10 (10),0,,한국어,설강
논문,미술대학,미술학과,석박사통합,0,602.803,005,대학원논문연구,,3,3,0,,,,김형관,0,10 (10),0,,한국어,설강
논문,미술대학,미술학과,석사,0,603.803,005,대학원논문연구,,3,3,0,,,,박제성,0,10 (10),0,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5262.803,005,대학원논문연구,,3,3,0,,,,현진호,0,5 (5),0,,한국어,설강
논문,미술대학,디자인학부,석사,0,611.803,005,대학원논문연구,,3,3,0,수(14:00~16:50),이론,49-319,정의철,1,10 (10),0,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5242.803,005,대학원논문연구,,3,3,0,,,,곽효원,0,10 (10),0,ⓔ,영어,설강
논문,농업생명과학대학,바이오시스템공학과,석박사통합,0,5261.803,005,대학원논문연구,,3,3,0,,,,박영준,1,10 (10),0,,한국어,설강
논문,음악대학,기악과,박사,0,657.803,005,대학원논문연구,,3,3,0,,,,박종화,0,10 (10),0,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.803,005,대학원논문연구,,3,3,0,,,,임상준,2,10 (10),0,,한국어,설강
논문,사범대학,과학교육과,석박사통합,0,718.803,005,대학원논문연구,,3,3,0,,,,김진영,0,10 (10),0,,한국어,설강
논문,사범대학,과학교육과,석박사통합,0,717.803,005,대학원논문연구,,3,3,0,,,,조정효,0,10 (10),0,,한국어,설강
논문,사범대학,수학교육과,석박사통합,0,715.803,005,대학원논문연구,,3,3,0,,,,윤상균,0,10 (10),0,,한국어,설강
논문,미술대학,미술학과,석박사통합,0,610.803,005,대학원논문연구,,3,3,0,금(10:00~12:50),이론,74-408,조인호,0,10 (10),0,,한국어,설강
논문,사범대학,국어교육과,석박사통합,1학년,705.803,005,대학원논문연구,,3,3,0,화(19:00~21:50),이론,11-214,윤대석,0,30 (30),0,,한국어,설강
논문,사범대학,과학교육과,석박사통합,0,721.803,005,대학원논문연구,,3,3,0,,,,권우진,0,10 (10),0,,한국어,설강
논문,사범대학,사회교육과,석박사통합,2학년,711.803,005,대학원논문연구,,3,3,0,,,,은지용,0,10 (10),0,,한국어,설강
논문,사범대학,외국어교육과,석박사통합,0,707.803,005,대학원논문연구,,3,3,0,,,,민병천,0,15 (15),0,,한국어,설강
논문,사범대학,외국어교육과,석박사통합,2학년,708.803,005,대학원논문연구,,3,3,0,,,,김진하,0,5 (5),0,,한국어,설강
논문,사범대학,교육학과,석박사통합,0,701.803,005,대학원논문연구,,3,3,0,,,,박현정,2,10 (10),0,,한국어,설강
논문,수의과대학,수의학과,석박사통합,0,552.803,005,대학원논문연구,,3,3,0,,,,김용백,0,10 (10),0,,한국어,설강
논문,사범대학,체육교육과,석박사통합,0,722.803,005,대학원논문연구,,3,3,0,,,,김연수,1,15 (15),0,,한국어,설강
논문,사범대학,사회교육과,석박사통합,,713.803,005,대학원논문연구,,3,3,0,,,,신정엽,0,5 (5),0,,한국어,설강
논문,행정대학원,행정학과,박사,1학년,920.803,005,대학원논문연구,,3,3,0,목(19:00~21:50),이론,57-1-113,박정훈,0,5 (5),0,,한국어,설강
논문,의과대학,휴먼시스템의학과,석박사통합,1학년,M3291.000500,005,대학원논문연구,,3,3,0,,,,홍윤철,0,10 (10),0,강의실은 의과대학 홈페이지 공지사항 '대학원 개설교과목 리스트' 참조,한국어,설강
논문,국제농업기술대학원,국제농업기술학과,석박사통합,0,M2868.006700,005,대학원논문연구,,3,3,0,,,,김태윤,0,10 (10),0,ⓔ,영어,설강
논문,의과대학,임상의과학과,석박사통합,1학년,808.803,005,대학원논문연구,,3,3,0,,,,김붕년,0,10 (10),0,,한국어,설강
논문,의과대학,의료기기산업학과,석박사통합,1학년,M3380.000600,005,대학원논문연구,,3,3,0,,,,정현수,0,10 (10),0,,한국어,설강
논문,의과대학,의과학과,석박사통합,1학년,806.803,005,대학원논문연구,,3,3,0,,,,구자록,0,10 (10),0,,한국어,설강
논문,간호대학,간호학과,석박사통합,1학년,811.803,005,대학원논문연구,,3,3,0,,,,김현의,0,10 (10),0,,한국어,설강
논문,의과대학,의학과,석박사통합,1학년,801.803,005,대학원논문연구,,3,3,0,,,,강대희,0,10 (10),0,,한국어,설강
논문,국제대학원,국제학과,석박사통합,,8751.803,005,대학원논문연구,,3,3,0,,,,이영섭,0,10 (10),0,ⓔ,영어,설강
논문,국제대학원,국제학과,석박사통합,,8753.803,005,대학원논문연구,,3,3,0,,,,오윤아,1,10 (10),0,ⓔ,영어,설강
논문,보건대학원,보건학과,석박사통합,0,900.803,005,대학원논문연구,,3,3,0,,,,김창엽,0,20 (20),0,,한국어,설강
논문,인문대학,동양사학과,석박사통합,0,111.803,006,대학원논문연구,,3,3,0,,,,GROSSHEIM MARTIN,0,5 (5),0,ⓔ,영어,설강
논문,인문대학,국사학과,석박사통합,0,109.803,006,대학원논문연구,,3,3,0,,,,오수창,0,15 (15),0,,한국어,설강
논문,인문대학,독어독문학과,석박사통합,0,105.803,006,대학원논문연구,,3,3,0,,,,최윤영,0,15 (15),0,,한국어,설강
논문,환경대학원,환경계획학과,석박사통합,0,940.803,005,대학원논문연구,,3,3,0,,,,전상인,0,20 (20),0,,한국어,설강
논문,인문대학,서양사학과,석박사통합,0,112.803,006,대학원논문연구,,3,3,0,,,,주경철,0,5 (5),0,,한국어,설강
논문,인문대학,언어학과,석박사통합,0,108.803,006,대학원논문연구,,3,3,0,,,,정민화,1,20 (20),0,,한국어,설강
논문,사회과학대학,지리학과,석박사통합,0,208.803,006,대학원논문연구,,3,3,0,화(14:00~16:50),이론,16-M207,박정재,0,10 (10),0,,한국어,설강
논문,사회과학대학,정치외교학부,석박사통합,0,216A.803,006,대학원논문연구,,3,3,0,,,,권형기,0,3 (3),0,,한국어,설강
논문,인문대학,고고미술사학과,석박사통합,1학년,116.803,006,대학원논문연구,,3,3,0,,,,김종일,0,30 (30),0,,한국어,설강
논문,사회과학대학,인류학과,석박사통합,0,206.803,006,대학원논문연구,,3,3,0,,,,박순영,0,10 (10),0,,한국어,설강
논문,인문대학,종교학과,석박사통합,0,114.803,006,대학원논문연구,,3,3,0,,,,손은실,0,10 (10),0,,한국어,설강
논문,사회과학대학,사회학과,석박사통합,0,205.803,006,대학원논문연구,,3,3,0,,,,서이종,0,10 (10),0,,한국어,설강
