강좌검색,,,,,,,,,,,,,,,,,,,,,
" 년도 : 2019학년도,   학기 : 1학기,   교양영역 : 전체,   상위영역 : 전체,   이수과정 : 전체,   학년 : 전체,   개설대학 : 전체,   개설학과 : 전체,   개설전공 : 전체,   수업진행형태 : 전체,   성적부여형태 : 전체",,,,,,,,,,,,,,,,,,,,,
교과구분,개설대학,개설학과,이수과정,학년,교과목번호,강좌번호,교과목명,부제명,학점,강의,실습,수업교시,수업형태,"강의실(동-호)(#연건, *평창)",주담당교수,장바구니신청,정원,수강신청인원,비고,강의언어,개설상태
교양,기초교육원,,학사,1학년,031.002,006,인문학글쓰기,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,008-304/008-304,김재호,17,25 (25),13,®,한국어,설강
교양,기초교육원,,학사,1학년,031.002,007,인문학글쓰기,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,008-304/008-304,서선정,5,25 (25),7,®,한국어,설강
교양,기초교육원,,학사,1학년,031.002,008,인문학글쓰기,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,008-304/008-304,김재호,13,25 (25),7,®,한국어,설강
교양,기초교육원,,학사,1학년,031.002,009,인문학글쓰기,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,008-302/008-302,김광식,18,25 (25),19,®,한국어,설강
교양,기초교육원,,학사,1학년,031.002,010,인문학글쓰기,,3,3,0,금(09:30~12:20),이론,008-304,김광식,37,25 (25),24,®,한국어,설강
교양,기초교육원,,학사,1학년,031.003,001,사회과학글쓰기,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,014-104/014-104,박현희,23,25 (25),25,®,한국어,설강
교양,기초교육원,,학사,1학년,031.003,002,사회과학글쓰기,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,014-104/014-104,박현희,20,25 (25),21,®,한국어,설강
교양,기초교육원,,학사,1학년,031.003,003,사회과학글쓰기,,3,3,0,수(14:00~16:50),이론,016-105,정지웅,82,25 (25),24,®,한국어,설강
교양,기초교육원,,학사,1학년,031.004,001,과학과 기술 글쓰기,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,043-1-405/043-1-405,김수아,49,25 (25),23,®,한국어,설강
교양,기초교육원,,학사,1학년,031.004,002,과학과 기술 글쓰기,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,043-1-405/043-1-405,김수아,53,25 (25),24,®,한국어,설강
교양,기초교육원,,학사,1학년,031.004,003,과학과 기술 글쓰기,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,043-1-403/043-1-403,윤선구,27,25 (25),21,®,한국어,설강
교양,기초교육원,,학사,1학년,031.004,004,과학과 기술 글쓰기,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,043-1-403/043-1-403,윤선구,16,25 (25),13,®,한국어,설강
교양,기초교육원,,학사,1학년,031.004,005,과학과 기술 글쓰기,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,043-1-403/043-1-403,윤선구,32,25 (25),21,®,한국어,설강
교양,기초교육원,,학사,1학년,031.004,006,과학과 기술 글쓰기,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,043-1-403/043-1-403,윤선구,15,25 (25),11,®,한국어,설강
교양,기초교육원,,학사,1학년,031.004,007,과학과 기술 글쓰기,,3,3,0,금(09:30~12:20),이론,043-1-303,김수아,67,25 (25),22,®,한국어,설강
교양,기초교육원,,학사,1학년,031.031,001,말하기와 토론,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,043-1-303/043-1-303,김종영,58,25 (12),25,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,002,말하기와 토론,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,043-1-303/043-1-303,김종영,49,25 (12),22,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,003,말하기와 토론,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,043-1-303/043-1-303,김종영,38,25 (12),25,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,004,말하기와 토론,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,043-1-303/043-1-303,김종영,36,25 (12),25,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,005,말하기와 토론,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,008-302/008-302,이상원,46,25 (12),18,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,006,말하기와 토론,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,043-1-303/043-1-303,백미숙,25,25 (12),23,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,007,말하기와 토론,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,043-1-303/043-1-303,백미숙,25,25 (12),24,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,008,말하기와 토론,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,043-1-303/043-1-303,백미숙,35,25 (12),23,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,010,말하기와 토론,,3,3,0,월(14:00~16:50),이론,043-1-405,황은미,24,25 (12),20,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,011,말하기와 토론,,3,3,0,화(14:00~16:50),이론,043-1-405,홍은영,32,25 (12),24,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,012,말하기와 토론,,3,3,0,수(14:00~16:50),이론,043-1-405,박재홍,53,25 (12),25,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,013,말하기와 토론,,3,3,0,금(10:00~12:50),이론,043-1-405,백미숙,34,25 (12),13,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,014,말하기와 토론,,3,3,0,금(14:00~16:50),이론,043-1-405,김용신,75,25 (12),22,,한국어,설강
교양,기초교육원,,학사,1학년,031.032,001,창의적 사고와 표현,,3,3,0,수(14:00~16:50),이론,005-107-2,박현희,60,25 (12),20,공동체와 정의,한국어,설강
교양,기초교육원,,학사,1학년,031.032,002,창의적 사고와 표현,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,014-104/014-104,박현희,30,25 (12),13,공동체와 정의,한국어,설강
교양,기초교육원,,학사,1학년,031.032,003,창의적 사고와 표현,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,043-1-304/043-1-304,김재호,60,25 (12),22,자아와 타자의 이해,한국어,설강
교양,기초교육원,,학사,1학년,031.032,004,창의적 사고와 표현,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,043-1-304/043-1-304,김재호,54,25 (12),24,자아와 타자의 이해,한국어,설강
교양,기초교육원,,학사,1학년,031.032,005,창의적 사고와 표현,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,043-1-302/043-1-302,김광식,31,25 (12),23,과학과 영화,한국어,설강
교양,기초교육원,,학사,1학년,031.032,006,창의적 사고와 표현,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,043-1-302/043-1-302,김광식,29,25 (12),25,과학과 영화,한국어,설강
교양,기초교육원,,학사,1학년,031.032,007,창의적 사고와 표현,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,043-1-302/043-1-302,김수아,33,25 (12),18,예술과 사랑,한국어,설강
교양,기초교육원,,학사,1학년,031.032,008,창의적 사고와 표현,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,008-304/008-304,이유선,30,25 (12),15,마음,한국어,설강
교양,기초교육원,,학사,1학년,031.032,009,창의적 사고와 표현,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,008-303/008-303,이상원,20,25 (12),11,인간과 자연,한국어,설강
교양,인문대학,철학과,학사,1학년,031.033,001,논리와 비판적 사고,,3,3,0,금(14:00~16:50),이론,006-105,이주한,156,40 (20),36,,한국어,설강
교양,인문대학,철학과,학사,1학년,031.033,002,논리와 비판적 사고,,3,3,0,금(10:00~12:50),이론,006-105,최동호,204,40 (20),40,,한국어,설강
교양,인문대학,철학과,학사,1학년,031.033,003,논리와 비판적 사고,,3,3,0,화(15:30~18:20),이론,007-214,이풍실,104,40 (20),32,,한국어,설강
교양,인문대학,철학과,학사,1학년,031.033,004,논리와 비판적 사고,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,014-203/014-203,이정규,70,40 (20),28,,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.001,001,초급한국어,,2,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,014-104/014-104,박지용,13,20 (6),11,,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.002,001,중급한국어 1,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,014-202/014-202,김소영,10,20 (6),14,,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.003,001,중급한국어 2,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,003-103/003-103,김주상,14,20 (6),13,,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.004,001,고급한국어,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,003-104/003-104,이현주,20,20 (6),14,한국계 외국인,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.004,002,고급한국어,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,003-106/003-106,정혜린,30,20 (6),20,비한국계 외국인,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,001,초급한문 1,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,001-102/001-102,임도현,75,40 (20),36,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,002,초급한문 1,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,083-402/083-402,서용준,79,40 (20),45,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,003,초급한문 1,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,007-201/007-201,김효신,60,40 (20),35,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,004,초급한문 1,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,007-201/007-201,문준혜,31,40 (20),33,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,005,초급한문 1,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,083-402/083-402,윤지양,53,40 (20),36,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,006,초급한문 1,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,001-102/001-102,윤지양,90,40 (20),36,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,007,초급한문 1,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,083-402/083-402,김지현,40,40 (20),30,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,008,초급한문 1,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,005-211/005-211,김지영,45,40 (20),36,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.006,001,초급한문 2,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,001-101/001-101,주기평,18,40 (20),14,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.006,002,초급한문 2,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,001-101/001-101,최형섭,19,40 (20),21,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.006,003,초급한문 2,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,001-101/001-101,양중석,15,40 (20),15,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.007,001,중급한문,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,001-204/001-204,김정남,20,40 (32),16,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.007,002,중급한문,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,001-101/001-101,정진걸,15,40 (32),15,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.008,001,한문명작읽기,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,001-101/001-101,양중석,7,40 (32),3,,한국어,설강
교양,인문대학,동양사학과,학사,1학년,032.009,001,역사와 철학 한문원전읽기,,3,3,0,목(10:00~12:50),이론,005-212,김지은,13,30 (24),6,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,001,초급중국어 1,,3,3,1,월(09:30~10:45)/수(09:30~10:45)/수(17:00~17:50)/수(17:00~17:50),이론/이론/실습반1/실습반2,001-207/001-207/008-406/008-407,김정남,22,20 (10),15,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,002,초급중국어 1,,3,3,1,월(11:00~12:15)/수(11:00~12:15)/수(17:00~17:50)/수(17:00~17:50),이론/이론/실습반1/실습반2,014-104/014-104/007-110-A/007-110-B,임도현,22,20 (10),13,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,003,초급중국어 1,,3,3,1,월(09:30~10:45)/월(17:00~17:50)/월(17:00~17:50)/수(09:30~10:45),이론/실습반1/실습반2/이론,002-101-1/008-406/008-407/002-101-1,양선혜,12,20 (10),10,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,004,초급중국어 1,,3,3,1,월(14:00~15:15)/월(17:00~17:50)/월(17:00~17:50)/수(14:00~15:15),이론/실습반1/실습반2/이론,083-503/007-110-A/007-110-B/083-503,김하늬,18,20 (10),18,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,005,초급중국어 1,,3,3,1,월(15:30~16:45)/월(17:00~17:50)/월(17:00~17:50)/수(15:30~16:45),이론/실습반1/실습반2/이론,002-104-1/001-103/002-106/002-104-1,주기평,26,20 (10),18,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,006,초급중국어 1,,3,3,1,화(09:30~10:45)/화(17:00~17:50)/화(17:00~17:50)/목(09:30~10:45),이론/실습반1/실습반2/이론,001-102/001-101/001-102/001-102,홍혜진,14,20 (10),8,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,007,초급중국어 1,,3,3,1,화(11:00~12:15)/화(17:00~17:50)/화(17:00~17:50)/목(11:00~12:15),이론/실습반1/실습반2/이론,003-108/002-101-1/003-104/003-108,서연주,30,20 (10),17,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,009,초급중국어 1,,3,3,1,화(14:00~15:15)/목(14:00~15:15)/목(17:00~17:50)/목(17:00~17:50),이론/이론/실습반1/실습반2,001-209/001-209/003-114/003-116,박지현,20,20 (10),12,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,010,초급중국어 1,,3,3,1,화(14:00~15:15)/화(17:00~17:50)/화(17:00~17:50)/목(14:00~15:15),이론/실습반1/실습반2/이론,083-502/001-207/001-209/083-503,이성현,17,20 (10),7,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,011,초급중국어 1,,3,3,1,월(12:30~13:45)/수(12:30~13:45)/수(17:00~17:50)/수(17:00~17:50),이론/이론/실습반1/실습반2,003-103/003-103/003-103/003-104,나선희,20,20 (10),11,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,012,초급중국어 1,,3,3,1,월(15:30~16:45)/월(17:00~17:50)/월(17:00~17:50)/수(15:30~16:45),이론/실습반1/실습반2/이론,002-110/003-114/003-116/002-110,신주리,14,20 (10),6,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,013,초급중국어 1,,3,3,1,화(15:30~16:45)/화(17:00~17:50)/화(17:00~17:50)/목(15:30~16:45),이론/실습반1/실습반2/이론,014-207/003-114/003-116/014-207,이은진,31,20 (10),15,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,014,초급중국어 1,,3,3,1,화(12:30~13:45)/화(17:00~17:50)/화(17:00~17:50)/목(12:30~13:45),이론/실습반1/실습반2/이론,001-210/001-103/001-210/001-210,이운재,11,20 (10),7,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,015,초급중국어 1,,3,3,1,화(11:00~12:15)/목(11:00~12:15)/목(17:00~17:50)/목(17:00~17:50),이론/이론/실습반1/실습반2,083-402/083-402/005-201/008-303,김혜림,20,20 (10),14,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.011,001,초급중국어 2,,3,3,1,월(09:30~10:45)/수(09:30~10:45)/수(17:00~17:50)/수(17:00~17:50),이론/이론/실습반1/실습반2,001-210/001-210/005-204/005-205,정진선,9,20 (10),7,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.011,002,초급중국어 2,,3,3,1,화(14:00~15:15)/화(17:00~17:50)/화(17:00~17:50)/목(14:00~15:15),이론/실습반1/실습반2/이론,007-201/005-201/008-303/007-201,김지영,25,20 (10),18,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.011,003,초급중국어 2,,3,3,1,화(09:30~10:45)/목(09:30~10:45)/목(17:00~17:50)/목(17:00~17:50),이론/이론/실습반1/실습반2,001-210/001-210/001-103/001-210,류창교,13,20 (10),5,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.011,004,초급중국어 2,,3,3,1,월(15:30~16:45)/월(17:00~17:50)/월(17:00~17:50)/수(15:30~16:45),이론/실습반1/실습반2/이론,001-210/003-103/003-104/001-210,허윤정,17,20 (10),9,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.011,005,초급중국어 2,,3,3,1,화(12:30~13:45)/목(12:30~13:45)/목(17:00~17:50)/목(17:00~17:50),이론/이론/실습반1/실습반2,001-101/001-101/001-101/001-102,박지현,18,20 (10),11,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.011,006,초급중국어 2,,3,3,1,월(11:00~12:15)/수(11:00~12:15)/수(17:00~17:50)/수(17:00~17:50),이론/이론/실습반1/실습반2,003-106/003-106/003-114/003-116,김효신,16,20 (10),14,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.011,007,초급중국어 2,,3,3,1,월(12:30~13:45)/월(17:00~17:50)/월(17:00~17:50)/수(12:30~13:45),이론/실습반1/실습반2/이론,001-210/007-111-B/007-111-A/001-210,김수희,17,20 (10),14,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.011,008,초급중국어 2,,3,3,1,화(15:30~16:45)/목(15:30~16:45)/목(17:00~17:50)/목(17:00~17:50),이론/이론/실습반1/실습반2,001-207/001-207/001-207/001-209,신미경,22,20 (10),10,"〈수강제한 관련 수강편람 필독〉, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.012,001,중급중국어 1,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,002-102/002-102,박지현,12,20 (16),9,〈수강제한 관련 수강편람 필독〉,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.012,002,중급중국어 1,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,002-101-1/002-101-1,정세진,29,20 (16),14,〈수강제한 관련 수강편람 필독〉,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.012,003,중급중국어 1,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,001-207/001-207,정진선,25,20 (16),16,〈수강제한 관련 수강편람 필독〉,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.012,004,중급중국어 1,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,001-204/001-204,김수희,29,20 (16),17,〈수강제한 관련 수강편람 필독〉,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.012,005,중급중국어 1,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,014-104/014-104,신주리,6,20 (16),3,〈수강제한 관련 수강편람 필독〉,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.012,006,중급중국어 1,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,001-209/001-209,신미경,25,20 (16),17,〈수강제한 관련 수강편람 필독〉,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.013,001,중급중국어 2,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,014-207/014-207,신미경,22,20 (16),16,〈수강제한 관련 수강편람 필독〉,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.013,002,중급중국어 2,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,083-203/083-203,이운재,15,20 (16),5,〈수강제한 관련 수강편람 필독〉,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.013,003,중급중국어 2,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,014-207/014-207,신지영,12,20 (16),3,〈수강제한 관련 수강편람 필독〉,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.014,001,중국어회화 1,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,083-203/083-203,당리,11,15 (12),5,"중국학생 수강 권장하지 않음. 수강제한 관련 수강편람 필독, (단계별 수강에 대한 안내는 중문과 홈페이지 참조)",중국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.014,002,중국어회화 1,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,008-406/008-406,두염빙,21,15 (12),9,"중국학생 수강 권장하지 않음. 수강제한 관련 수강편람 필독, (단계별 수강에 대한 안내는 중문과 홈페이지 참조)",중국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.014,003,중국어회화 1,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,014-202/014-202,예추이화,14,15 (12),8,"중국학생 수강 권장하지 않음. 수강제한 관련 수강편람 필독, (단계별 수강에 대한 안내는 중문과 홈페이지 참조)",중국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.015,002,중국어회화 2,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,005-205/005-205,류야페이,10,15 (12),4,"중국학생 수강 권장하지 않음. 수강제한 관련 수강편람 필독, (단계별 수강에 대한 안내는 중문과 홈페이지 참조)",중국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.016,001,미디어중국어,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,014-104/014-104,두염빙,16,20 (16),8,중국학생 수강 권장하지 않음. 단계별 수강에 대한 안내는 중문과 홈페이지 참조,중국어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,001,대학영어 1,,2,3,1,월(11:00~12:15)/수(11:00~12:15)/목(18:00~18:50),이론/이론/실습,005-107-2/005-107-2/002-106,권혁승,64,20,19,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,002,대학영어 1,,2,3,1,화(11:00~12:15)/목(11:00~12:15)/금(14:00~14:50),이론/이론/실습,002-104-1/002-104-1/002-104-1,박용예,52,20,20,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,003,대학영어 1,,2,3,1,월(09:30~10:45)/수(09:30~10:45)/금(10:00~10:50),이론/이론/실습,002-104-1/002-104-1/002-104-1,손창용,47,20,20,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,004,대학영어 1,,2,3,1,월(11:00~12:15)/수(11:00~12:15)/금(12:00~12:50),이론/이론/실습,003-211/003-211/002-106,조철원,28,20,18,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
