강좌검색,,,,,,,,,,,,,,,,,,,,,
" 년도 : 2018학년도,   학기 : 1학기,   교양영역 : 전체,   상위영역 : 전체,   이수과정 : 전체,   학년 : 전체,   개설대학 : 전체,   개설학과 : 전체,   개설전공 : 전체,   수업진행형태 : 전체,   성적부여형태 : 전체",,,,,,,,,,,,,,,,,,,,,
교과구분,개설대학,개설학과,이수과정,학년,교과목번호,강좌번호,교과목명,부제명,학점,강의,실습,수업교시,수업형태,"강의실(동-호)(#연건, *평창)",주담당교수,장바구니신청,정원,수강신청인원,비고,강의언어,개설상태
교양,인문대학,국어국문학과,학사,1학년,031.001,049,글쓰기의 기초,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,003-103/003-103,박형진,39,25 (25),25,®음악대학,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,031.001,050,글쓰기의 기초,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,003-103/003-103,오현숙,19,25 (25),14,®미술대학,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,031.001,051,글쓰기의 기초,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,009-102/009-102,안순태,44,25 (25),25,®미술대학,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,031.001,052,글쓰기의 기초,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,007-202/007-202,유한형,21,25 (25),11,®미술대학,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,031.001,053,글쓰기의 기초,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,009-101/009-101,나민애,25,25 (25),24,®자유전공학부,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,031.001,054,글쓰기의 기초,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,001-209/001-209,김명운,9,25 (25),5,®자유전공학부,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,031.001,055,글쓰기의 기초,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,009-110/009-110,이주영,14,20 (20),19,한국계 외국인반,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,031.001,056,글쓰기의 기초,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,007-203/007-203,박형진,13,20 (20),9,한국계 외국인반,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,031.001,057,글쓰기의 기초,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,001-210/001-210,이주영,12,20 (20),12,비한국계 외국인반,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,031.001,058,글쓰기의 기초,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,007-110-A/007-110-A,안순태,16,20 (20),10,비한국계 외국인반,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,031.001,059,글쓰기의 기초,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,001-206/001-206,김승민,0,1 (1),1,,한국어,설강
교양,기초교육원,,학사,1학년,031.002,001,인문학글쓰기,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,008-304/008-304,이유선,50,25 (12),25,,한국어,설강
교양,기초교육원,,학사,1학년,031.002,002,인문학글쓰기,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,008-304/008-304,이유선,53,25 (12),23,,한국어,설강
교양,기초교육원,,학사,1학년,031.002,003,인문학글쓰기,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,008-304/008-304,이유선,36,25 (12),26,,한국어,설강
교양,기초교육원,,학사,1학년,031.002,004,인문학글쓰기,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,008-401/008-401,이상원,111,25 (12),24,,한국어,설강
교양,기초교육원,,학사,1학년,031.002,005,인문학글쓰기,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,008-401/008-401,이상원,93,25 (12),23,,한국어,설강
교양,기초교육원,,학사,1학년,031.002,006,인문학글쓰기,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,008-401/008-401,이상원,42,25 (12),23,,한국어,설강
교양,기초교육원,,학사,1학년,031.002,007,인문학글쓰기,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,008-304/008-304,서선정,39,25 (12),23,,한국어,설강
교양,기초교육원,,학사,1학년,031.002,008,인문학글쓰기,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,008-304/008-304,김재호,29,25 (12),24,,한국어,설강
교양,기초교육원,,학사,1학년,031.002,009,인문학글쓰기,,3,3,0,금(09:30~12:20),이론,008-304,김광식,67,25 (12),30,,한국어,설강
교양,기초교육원,,학사,1학년,031.003,001,사회과학글쓰기,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,009-102/009-102,박현희,21,25 (25),25,®소비자아동학부(소비자학/가족아동학전공),한국어,설강
교양,기초교육원,,학사,1학년,031.003,002,사회과학글쓰기,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,009-102/009-102,박현희,18,25 (12),16,,한국어,설강
교양,기초교육원,,학사,1학년,031.003,003,사회과학글쓰기,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,009-102/009-102,박현희,25,25 (25),13,,한국어,설강
교양,기초교육원,,학사,1학년,031.003,004,사회과학글쓰기,,3,3,0,수(09:30~10:45)/금(09:30~10:45),이론/이론,083-401/083-401,정지웅,18,25 (12),8,,한국어,설강
교양,기초교육원,,학사,1학년,031.003,005,사회과학글쓰기,,3,3,0,수(11:00~12:15)/금(11:00~12:15),이론/이론,083-602/083-602,정지웅,17,25 (12),10,,한국어,설강
교양,기초교육원,,학사,1학년,031.003,007,사회과학글쓰기,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,083-401/083-401,이재성,10,25 (12),10,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,001,과학과 기술 글쓰기,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,043-1-405/043-1-405,윤선구,70,25 (7),25,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,002,과학과 기술 글쓰기,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,043-1-403/043-1-403,김수아,72,25 (7),25,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,003,과학과 기술 글쓰기,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,043-1-302/043-1-302,유혁,50,25 (7),23,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,004,과학과 기술 글쓰기,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,043-1-402/043-1-402,윤선구,38,25 (7),23,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,005,과학과 기술 글쓰기,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,043-1-402/043-1-402,윤선구,24,25 (7),24,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,006,과학과 기술 글쓰기,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,043-1-302/043-1-302,김수아,28,25 (7),26,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,007,과학과 기술 글쓰기,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,043-1-303/043-1-303,김재호,55,25 (7),23,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,008,과학과 기술 글쓰기,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,043-1-405/043-1-405,김광식,70,25 (7),25,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,009,과학과 기술 글쓰기,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,043-1-303/043-1-303,백미숙,66,25 (7),24,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,010,과학과 기술 글쓰기,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,302-106/302-106,최정은,28,25 (25),20,®컴퓨터공학부 2017학번만 수강 가능,한국어,설강
교양,기초교육원,,학사,1학년,031.004,011,과학과 기술 글쓰기,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,043-1-304/043-1-304,김재호,53,25 (7),26,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,012,과학과 기술 글쓰기,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,043-1-303/043-1-303,김광식,53,25 (7),26,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,013,과학과 기술 글쓰기,,3,3,0,금(09:30~12:20),이론,043-1-302,김수아,69,25 (7),24,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,014,과학과 기술 글쓰기,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,043-1-304/043-1-304,최정은,32,25 (25),25,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,015,과학과 기술 글쓰기,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,043-1-405/043-1-405,홍은영,48,25 (25),27,,한국어,설강
교양,기초교육원,,학사,1학년,031.004,016,과학과 기술 글쓰기,,3,3,0,금(09:30~12:20),이론,043-1-402,유혁,52,25 (25),22,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,001,말하기와 토론,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,043-1-303/043-1-303,김종영,45,25 (12),23,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,002,말하기와 토론,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,043-1-303/043-1-303,김종영,59,25 (12),27,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,003,말하기와 토론,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,043-1-303/043-1-303,김종영,34,25 (12),25,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,004,말하기와 토론,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,043-1-303/043-1-303,김종영,25,25 (12),24,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,005,말하기와 토론,,3,3,0,월(14:00~16:50),이론,043-1-405,황은미,33,25 (12),23,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,006,말하기와 토론,,3,3,0,수(14:00~16:50),이론,043-1-405,박재홍,75,25 (12),32,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,007,말하기와 토론,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,008-401/008-401,이상원,71,25 (12),22,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,008,말하기와 토론,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,043-1-303/043-1-303,백미숙,11,25 (12),12,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,009,말하기와 토론,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,043-1-303/043-1-303,백미숙,15,25 (12),20,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,010,말하기와 토론,,3,3,0,화(14:00~16:50),이론,043-1-405,홍은영,60,25 (12),23,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,011,말하기와 토론,,3,3,0,목(14:00~16:50),이론,043-1-405,윤선구,23,25 (12),20,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,012,말하기와 토론,,3,3,0,금(10:00~12:50),이론,043-1-303,백미숙,23,25 (12),18,,한국어,설강
교양,기초교육원,,학사,1학년,031.031,013,말하기와 토론,,3,3,0,금(14:00~16:50),이론,043-1-405,김용신,68,25 (12),25,,한국어,설강
교양,기초교육원,,학사,1학년,031.032,001,창의적 사고와 표현,,3,3,0,수(14:00~16:50),이론,009-102,박현희,44,25 (12),25,,한국어,설강
교양,기초교육원,,학사,1학년,031.032,002,창의적 사고와 표현,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,043-1-304/043-1-304,김재호,50,25 (12),25,,한국어,설강
교양,기초교육원,,학사,1학년,031.032,003,창의적 사고와 표현,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,043-1-302/043-1-302,김수아,36,25 (12),26,,한국어,설강
교양,기초교육원,,학사,1학년,031.032,004,창의적 사고와 표현,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,043-1-302/043-1-302,김광식,31,25 (12),26,,한국어,설강
교양,기초교육원,,학사,1학년,031.032,005,창의적 사고와 표현,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,008-304/008-304,이유선,20,25 (12),22,,한국어,설강
교양,인문대학,철학과,학사,1학년,031.033,001,논리와 비판적 사고,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,006-106/006-106,김진숙,66,40 (20),31,,한국어,설강
교양,인문대학,철학과,학사,1학년,031.033,002,논리와 비판적 사고,,3,3,0,금(14:00~16:50),이론,008-302,이정민,60,40 (20),31,,한국어,설강
교양,인문대학,철학과,학사,1학년,031.033,003,논리와 비판적 사고,,3,3,0,금(10:00~12:50),이론,014-208,최동호,214,40 (20),27,,한국어,설강
교양,인문대학,철학과,학사,1학년,031.033,004,논리와 비판적 사고,,3,3,0,화(17:00~18:15)/목(17:00~18:15),이론/이론,006-106/006-106,이주한,108,40 (20),33,,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.001,001,초급한국어,,2,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,008-303/008-303,박지용,22,20 (6),16,,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.002,001,중급한국어 1,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,014-104/014-104,홍석준,22,20 (6),12,,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.003,001,중급한국어 2,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,008-401/008-401,김주상,26,20 (6),22,,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.004,001,고급한국어,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,005-212/005-212,이현주,15,20 (6),12,한국계 외국인반,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.004,002,고급한국어,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,001-103/001-103,정혜린,18,20 (6),19,비한국계 외국인반,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,001,초급한문 1,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,083-202/083-202,강민호,65,40 (20),31,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,002,초급한문 1,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,001-101/001-101,정세진,86,40 (20),36,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,003,초급한문 1,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,006-105/006-105,서용준,66,40 (20),37,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,004,초급한문 1,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,083-502/083-502,정진걸,116,40 (20),44,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,005,초급한문 1,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,003-116/003-116,강성위,33,40 (20),16,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,006,초급한문 1,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,008-302/008-302,이주현,54,40 (20),33,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,007,초급한문 1,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,001-102/001-102,김효신,41,40 (20),33,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.006,001,초급한문 2,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,008-302/008-302,강민호,32,40 (20),22,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.006,002,초급한문 2,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,005-211/005-211,주기평,22,40 (20),14,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.006,003,초급한문 2,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,003-104/003-104,임도현,20,40 (20),13,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.007,001,중급한문,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,001-102/001-102,강민호,25,40 (32),21,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.007,002,중급한문,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,008-302/008-302,이남종,20,40 (32),19,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.008,001,한문명작읽기,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,002-101-1/002-101-1,강민호,4,40 (32),7,,한국어,설강
교양,인문대학,철학과,학사,1학년,032.009,001,역사와 철학 한문원전읽기,,3,3,0,목(15:30~18:20),이론,006-105,이상돈,15,60 (48),7,,한국어,설강
