강좌검색,,,,,,,,,,,,,,,,,,,,,
" 년도 : 2021학년도,   학기 : 2학기,   교양영역 : 전체,   상위영역 : 전체,   이수과정 : 전체,   학년 : 전체,   개설대학 : 전체,   개설학과 : 전체,   개설전공 : 전체,   수업진행형태 : 전체,   성적부여형태 : 전체",,,,,,,,,,,,,,,,,,,,,
교과구분,개설대학,개설학과,이수과정,학년,교과목번호,강좌번호,교과목명,부제명,학점,강의,실습,수업교시,수업형태,"강의실(동-호)(#연건, *평창)",주담당교수,장바구니신청,정원,수강신청인원,비고,강의언어,개설상태
전선,치과대학,치의과학과,석사,0,852.794,001,CAD/CAM수복,,3,3,0,화(17:00~19:50),이론,,서덕규,6,30 (30),13,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.781,001,ILO근로기준연구,,3,3,0,토(16:00~18:50),이론,,윤애림,27,20 (20),21,,한국어,설강
전선,미술대학,디자인과,학사,2학년,M1774.003800,002,ID컴퓨테이션,,2,1,2,수(10:00~10:50)/수(11:00~12:50),이론/실습,49-115/49-115,정승영,9,15 (15),11,,한국어,설강
전선,공과대학,,학사,3학년,M2177.004900,001,IoT·인공지능·빅데이터 개론 및 실습,,3,2,2,금(13:30~14:20)/금(14:30~15:20)/금(16:00~16:50)/금(17:00~17:50),이론/이론/실습/실습,44-1-206/44-1-207/44-1-206/44-1-207,Songhwai Oh,77,115 (115),60,"""ⓕ 플립러닝(Flipped Learning) 적용강좌전기정보공학 또는 컴퓨터공학 주전공자를 제외한 서울대학교 학부생 및 대학원생 대상. 단, 2학기의 경우 전기정보공학 학부생 수강 가능. 수강신청프로그램으로 신청 불가하며, 별도 신청페이지(https://eng.snu.ac.kr/reserve/iab)에서 사전신청한 학생 선발 후 수강신청 승인. 선발 후 수강입력을 해야 하므로",한국어,설강
전선,생활과학대학,소비자학과,석박사통합,0,358.747A,001,가계복지정책특강,복지정책과가계,3,3,0,목(09:30~12:20),이론,222-432,김소연,10,20 (20),10,,한국어,설강
전선,국제농업기술대학원,국제농업기술학과,석박사통합,0,M2868.001800,001,가금 유전체 제어 기술,응용세포공학 특강,3,3,0,수(09:00~11:50),이론,*100-101-205,박태섭,2,10 (10),3,,한국어,설강
전선,자연과학대학,협동과정 과학사 및 과학철학전공,석박사통합,0,M1392.000700,001,STS 통론,,3,3,0,수(10:00~12:50),이론,24-208,홍성욱,7,20 (20),3,,한국어,설강
전선,보건대학원,보건학과,석박사통합,0,M2073.002100,001,R과 Python을 이용한 역학 연구,,3,3,0,목(15:00~17:50),이론,221-110,조성일,62,60 (60),26,ⓔ,영어,설강
전선,법과대학,법학과,석박사통합,0,270.649,001,가사소송법연구,,3,3,0,토(09:30~12:20),이론,17-108,김성우,33,20 (20),20,,한국어,설강
전선,수의과대학,수의학과,석박사통합,0,M2180.000200,001,가금임상수의학 특강,산업동물 백신설계 및 생산,3,3,0,금(15:00~17:50),이론,85-905,권혁준,4,30 (30),3,,한국어,설강
전선,미술대학,디자인학부,석사,0,M1774.006500,001,UI디자인연구2,,3,3,0,목(10:00~12:50),이론,49-108,이승윤,15,15 (15),8,,한국어,설강
전선,보건대학원,보건학과,석박사통합,0,902.673,001,가족-쌍둥이 분석방법론,,3,3,0,화(09:00~11:50),이론,220-701,성주헌,6,5 (5),3,ⓔ,영어,설강
전선,생활과학대학,소비자아동학부,학사,1학년,357.311,001,가족관계,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,222-B106/222-B106,Chung Grace Haejin,34,40 (40),22,ⓔ®-아동가족학전공생(다전공생 포함) 외 수강불허 -<가족학개론> 또는 <인간발달> 수강한 학생만 수강 가능,영어,설강
전선,생활과학대학,아동가족학과,석박사통합,0,359.779,001,"가족, 젠더, 일",,3,3,0,목(09:00~11:50),이론,222-B203,이경희,40,15 (15),11,ⓔ,영어,설강
전선,법과대학,법학과,석박사통합,0,270.632,001,가족법특수연구,유언법,3,3,0,월(19:00~21:50),이론,15-1-306,김형석,22,20 (20),8,,한국어,설강
전선,법과대학,법학과,석박사통합,0,270.632,002,가족법특수연구,국제친족상속법,3,3,0,수(19:00~21:50),이론,15-1-101,석광현,10,10 (10),3,,한국어,설강
전선,사범대학,협동과정 가정교육전공,석박사통합,1학년,704.662,001,가정자원관리세미나,,3,3,0,화(09:30~12:20),이론,,김소연,3,20 (20),2,,한국어,설강
전선,사범대학,협동과정 가정교육전공,석박사통합,1학년,704.664A,001,가정교육질적연구방법론,,3,3,0,화(13:00~15:50),이론,,전가일,9,10 (10),6,ⓒ,한국어,설강
전필,간호대학,간호학과,학사,4학년,M1991.000500,001,가족건강간호학,,3,3,0,수(09:00~11:50),이론,#13-226,이진선,25,75 (75),53,,한국어,설강
전필,의과대학,의학과,학사,4학년,801.317,001,가정의학 및 실습,,1,0,40,,,,박진호,0,160 (160),149,,한국어,설강
전선,생활과학대학,소비자아동학부,학사,4학년,357.421A,001,가족현장실습,,3,1,4,월(17:00~19:50),이론,222-211,진미정,9,40 (40),11,®아동가족학전공생(다전공생 포함) 외 수강불허,한국어,설강
전선,의과대학,의학과,석박사통합,0,801.569,001,간병리학,,3,2,2,월(17:00~18:50)/월(19:00~20:50),이론/실습,/,김혜령,14,30 (30),16,강의실은 의과대학 홈페이지 공지사항 '대학원 개설교과목 리스트' 참조,한국어,설강
전선,생활과학대학,소비자아동학부,학사,2학년,M2808.001500,001,가족이론,,3,3,0,금(10:00~12:50),이론,222-B102,권순범,29,40 (40),36,,한국어,설강
전필,간호대학,간호학과,학사,3학년,811.403,001,간호연구개론,,2,2,0,월(15:00~16:50),이론,#13-226,김은주,26,70 (70),59,,한국어,설강
전선,간호대학,간호학과,석박사통합,1학년,811.713,001,간호연구설계,,3,3,0,화(16:00~18:50),이론,#12-414,장선주,42,30 (30),29,ⓔ 간호연구방법총론(811.519) 이수 후 수강신청 가능,영어,설강
전선,간호대학,간호학과,석박사통합,1학년,811.663,001,간호약리학특론,,3,3,0,목(16:00~18:50),이론,#12-518,최스미,28,25 (25),21,®성인간호학 전공만 수강 가능,한국어,설강
전필,간호대학,임상간호학과,석사,1학년,M3382.000200,001,간호연구방법론,,2,2,0,화(19:00~20:50),이론,#12-401,강자현,8,15 (15),15,임상계약학과,한국어,설강
전선,간호대학,간호학과,석박사통합,1학년,811.519,001,간호연구방법총론,,3,3,0,수(09:00~11:50),이론,#12-103,채선미,21,30 (30),29,,한국어,설강
전선,간호대학,간호학과,석박사통합,1학년,811.518,001,간호이론총론,,3,3,0,화(09:00~11:50),이론,#12-502,우경미,26,30 (30),23,ⓔ,영어,설강
전선,간호대학,간호학과,석박사통합,1학년,811.713,002,간호연구설계,,3,3,0,수(16:00~18:50),이론,#12-408,황보영,14,20 (20),7,ⓔ,영어,설강
전필,간호대학,간호학과,학사,3학년,811.323,002,간호정보학및실습,,2,1,2,월(09:00~11:50),이론,#13-226,김현의,26,75 (75),59,,한국어,설강
전필,간호대학,간호학과,학사,2학년,811.323,001,간호정보학및실습,,2,1,2,화(15:00~17:50),이론,#13-226,김현의,25,75 (75),64,,한국어,설강
전필,간호대학,간호학과,학사,1학년,M2186.000300,001,간호학입문,,2,2,0,금(14:00~15:50),이론,#13-226,김수미,27,80 (80),68,,한국어,설강
전필,간호대학,간호학과,학사,4학년,811.422,001,간호윤리세미나,,1,1,0,수(15:00~15:50),이론,#13-226,김현의,25,75 (75),54,,한국어,설강
전필,간호대학,간호학과,학사,4학년,811.416,001,간호특론,,2,2,0,수(13:00~14:50),이론,#13-226,김수미,26,75 (75),52,,한국어,설강
전선,간호대학,간호학과,석박사통합,1학년,811.695,001,간호재정관리론,,3,3,0,수(18:00~20:50),이론,#12-102,김진현,41,30 (30),31,,한국어,설강
전필,의과대학,의학과,학사,1학년,M1923.006200,001,감염과 면역,,4,69,0,,,,최은화,24,165 (165),148,,한국어,설강
전선,사범대학,협동과정 글로벌교육협력전공,석사,0,M1905.000200,001,개발도상국의 교육과 개발,"동남아시아의 사회, 개발, 교육",3,3,0,목(10:00~12:50),이론,9-113,여수빈,14,20 (20),5,ⓔ,영어,설강
전선,의과대학,의학과,석박사통합,0,802.5005,001,감염병과 백신,,3,3,0,화(18:00~20:50),이론,,이현주,19,20 (20),18,강의실은 의과대학 홈페이지 공지사항 '대학원 개설교과목 리스트' 참조,한국어,설강
전선,의과대학,의학과,석박사통합,0,802.506,001,감염병학,,3,2,2,목(18:00~19:50)/목(20:00~21:50),이론/실습,/,김남중,19,25 (25),13,강의실은 의과대학 홈페이지 공지사항 '대학원 개설교과목 리스트' 참조,한국어,설강
전선,공과대학,건설환경공학부,석박사통합,0,457.559A,001,개수로 수리학,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,35-317/35-317,황진환,8,30 (30),10,,한국어,설강
전선,의과대학,의과학과,석박사통합,0,806.513A,001,감염면역,분자세포세균학,3,3,0,금(17:00~19:50),이론,,이원우,7,30 (30),3,강의실은 의과대학 홈페이지 공지사항 '대학원 개설교과목 리스트' 참조,한국어,설강
전선,미술대학,공예과,학사,4학년,6123.4110,001,개별연구 및 세미나 2,,3,2,2,화(09:00~10:50)/화(11:00~12:50),이론/실습,74-210/74-210,김윤지,6,12 (12),11,,한국어,설강
전선,미술대학,공예과,학사,4학년,M1774.004900,001,개별연구 및 세미나 4,,3,2,2,화(14:00~15:50)/화(16:00~17:50),이론/실습,74-210/74-210,김윤지,3,12 (12),7,,한국어,설강
전선,인문대학,동양사학과,학사,1학년,M1249.000500,001,개관 베트남사,,3,3,0,화(10:00~12:50),이론,14-610,GROSSHEIM MARTIN,21,20 (20),9,ⓔ,영어,설강
전필,의과대학,의학과,학사,1학년,M1923.005600,001,감염의 기초,,5,55,56,,,,최민호,26,165 (165),151,,한국어,설강
전선,공과대학,컴퓨터공학부,석박사통합,0,M1522.004300,001,객체지향시스템특강,데이터과학 입문,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,301-101/301-101,김형주,46,30 (30),20,"®2020년도와 2021년도 입학한 컴퓨터공학부 대학원생으로 기계학습, 인공지능을 수강하지 않은 학생에 한정",한국어,설강
전선,사회과학대학,경제학부,학사,3학년,M1314.001900,001,거시 금융 경제학,,3,3,0,화(15:30~18:20),이론,16-111,윤택,101,120 (120),89,"[경제학부홈페이지참조]  [수강신청 1~4일차에는 경제학 주전공, 복수전공, 부전공자만 수강신청이 가능]",한국어,설강
전선,법학전문대학원,법학과,석박사통합,2학년,M2194.001900,001,개인정보보호법제도,,3,3,0,금(09:30~12:20),이론,15-1-203,고학수,9,30 (30),2,®[타과생 수강 불허],한국어,설강
전선,자연과학대학,생명과학부,석박사통합,,3344.636,001,개체생물학세미나2,개체생물물리학 10,1,0,2,,,,강봉균,3,100 (100),3,,한국어,설강
전선,보건대학원,보건학과,석사,0,901.762B,002,건강과 보건의료의 형평연구,,3,3,0,수(18:30~21:20),이론,221-202,김창엽,34,30 (30),25,,한국어,설강
전선,의과대학,의학과,석박사통합,0,M2965.000100,001,건강기능식품의학개론,,3,3,0,수(19:00~21:50),이론,,박진호,15,20 (20),4,강의실은 의과대학 홈페이지 공지사항 '대학원 개설교과목 리스트' 참조,한국어,설강
전선,음악대학,기악과,석박사통합,0,M2183.001100,001,건반악기의 역사주의 연주 실제 2,,3,3,0,수(15:00~17:50)/수(17:00~17:50),이론/실습,53-109/49-123,박종화,0,20 (20),2,,한국어,설강
전선,사회과학대학,경제학부,석박사통합,0,M1314.002400,001,거시경제학 최근 동향,거시 경제 세미나 1,3,3,0,화(17:00~18:15)/목(17:00~18:15),이론/이론,16-655/16-655,홍재화,12,24 (24),5,,한국어,설강
전선,보건대학원,보건학과,석박사통합,0,902.690,002,건강위험관리와 커뮤니케이션,,3,3,0,목(18:30~21:20),이론,221-106,유명순,20,10 (10),11,,한국어,설강
전필,공과대학,건축학과,학사,3학년,M1498.002200,001,건물설비시스템,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,39-B117/39-B117,여명석,24,40 (40),26,,한국어,설강
전선,음악대학,작곡과,학사,1학년,650.1289,002,건반화성,,1,1,1,,,,김새암,14,17 (17),17,"®음악대학 외 수강불허/초안지, 수강취소 불허/ 피아노, 이론전공 4개학기 반복이수 필수 / 수업시간은 강의계획서 참고",한국어,설강
전선,음악대학,작곡과,학사,1학년,650.1289,001,건반화성,,1,1,1,,,,신지수,8,18 (18),16,"®음악대학 외 수강불허/초안지, 수강취소 불허/ 피아노, 이론전공 4개학기 반복이수 필수/ 화 11-17시",한국어,설강
전선,공과대학,건설환경공학부,석박사통합,0,M1586.004000,001,건설환경 공학글쓰기와 발표 1,,3,3,0,금(14:00~16:50),이론,35-514,구수현,9,10 (10),6,®타과생 수강불허,한국어,설강
전선,공과대학,건설환경공학부,석박사통합,0,457.659,001,건설정보시스템 관리,,3,3,0,월(14:00~16:50),이론,35-432,지석호,14,30 (30),12,®타과생 및 학부생 수강불가,한국어,설강
전필,공과대학,건설환경공학부,학사,4학년,457.408,001,건설시스템종합설계,,3,1,4,월(18:00~18:50)/수(17:00~20:50),이론/실습,35-316/35-316,정충기,43,60 (60),46,건설환경공학부 6학기 이상 이수자 수강 가능,한국어,설강
전선,공과대학,건축학과,학사,4학년,4013.407,001,건설기술,,3,3,0,수(09:00~11:50),이론,39-B116,곽명석,6,40 (40),6,,한국어,설강
전선,공과대학,건설환경공학부,학사,4학년,M1586.001900,001,건설시스템동역학,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,35-223/35-223,김호경,17,40 (40),13,,한국어,설강
전선,공과대학,건축학과,학사,3학년,4013.308,001,건설관리,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,39-427/39-427,안창범,28,40 (40),13,,한국어,설강
전선,음악대학,작곡과,학사,1학년,650.1289,004,건반화성,,1,1,1,,,,문종인,7,17 (17),18,"®음악대학 외 수강불허/초안지, 수강취소 불허/ 피아노, 이론전공 4개학기 반복이수 필수/ 월, 화, 수 11-17시",한국어,설강
전선,공과대학,건설환경공학부,학사,3학년,457.308,001,건설시공학,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,35-223/35-223,지석호,31,40 (40),22,,한국어,설강
전선,음악대학,작곡과,학사,1학년,650.1289,003,건반화성,,1,1,1,,,,Redmond Jared,5,18 (18),17,"®음악대학 외 수강불허/초안지, 수강취소 불허/ 피아노, 이론전공 4개학기 반복이수 필수/ 월, 수 10-15시",한국어,설강
전선,공과대학,건설환경공학부,석박사통합,0,M1586.003200,001,건설환경 공학글쓰기와 발표 2,,3,3,0,수(09:30~12:20),이론,35-514,구수현,4,10 (10),4,®타과생 수강불허,한국어,설강
전선,공과대학,건설환경공학부,학사,2학년,M1586.001800,001,건설환경재료학,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,35-320/35-320,문주혁,36,30 (30),27,,한국어,설강
전선,공과대학,건축학과,석박사통합,0,401.607,001,건축계획연구,건축계획연구방법론,3,3,0,월(14:00~16:50),이론,39-438-2,최재필,18,20 (20),13,,한국어,설강
전선,공과대학,건축학과,석박사통합,0,401.669,001,건축구조해석및응용,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,39-427/39-427,박홍근,17,30 (30),19,ⓔ,영어,설강
전필,공과대학,건설환경공학부,학사,1학년,457.212,001,건설환경통계학,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,35-223/35-223,송준호,82,100 (100),79,ⓔ®타과생 수강불허,영어,설강
전선,공과대학,건축학과,석박사통합,0,401.661,001,건축기술특론,,3,3,0,화(19:00~21:50),이론,39-427,박문서,14,20 (20),12,ⓔ,영어,설강
전선,공과대학,건축학과,학사,3학년,4013.310,001,건축구조해석,,3,3,0,화(10:00~12:50),이론,39-B117,김남희,18,40 (40),13,,한국어,설강
전필,공과대학,건축학과,학사,1학년,4013.204,001,건축구조시스템,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,39-409/39-409,홍성걸,46,70 (70),62,,한국어,설강
전필,공과대학,건축학과,학사,4학년,4012.402,001,건축설계스튜디오 4-2,,6,3,6,화(14:00~15:15)/화(15:30~16:45)/화(17:00~18:15)/금(14:00~15:15)/금(15:30~16:45)/금(17:00~18:15),이론/실습/실습/이론/실습/실습,39-601/39-601/39-601/39-601/39-601/39-601,김승회,13,10 (10),6,"®건축학과 다전공 학생은 마지막날 수강신청 가능, 타과생 정원외신청",한국어,설강
전필,공과대학,건축학과,학사,4학년,4012.402,002,건축설계스튜디오 4-2,,6,3,6,화(14:00~15:15)/화(15:30~16:45)/화(17:00~18:15)/금(14:00~15:15)/금(15:30~16:45)/금(17:00~18:15),이론/실습/실습/이론/실습/실습,39-602/39-602/39-602/39-602/39-602/39-602,최진석,13,10 (10),7,"®건축학과 다전공 학생은 마지막날 수강신청 가능, 타과생 정원외신청",한국어,설강
전선,공과대학,건축학과,석박사통합,0,401.663,001,건축생산공학론,,3,3,0,수(14:00~16:50),이론,39-427,안창범,9,20 (20),8,ⓔ,영어,설강
전필,공과대학,건축학과,학사,3학년,4012.302,003,건축설계스튜디오 3-2,,6,3,6,월(14:00~15:15)/월(15:30~16:45)/월(17:00~18:15)/목(14:00~15:15)/목(15:30~16:45)/목(17:00~18:15),이론/실습/실습/이론/실습/실습,39-603/39-603/39-603/39-603/39-603/39-603,PEREIRA GODINHO LAURENT,18,10 (10),13,"ⓔ®건축학과 다전공 학생은 마지막날 수강신청 가능, 타과생 정원외신청",영어,설강
전필,공과대학,건축학과,학사,3학년,4012.302,001,건축설계스튜디오 3-2,,6,3,6,월(14:00~15:15)/월(15:30~16:45)/월(17:00~18:15)/목(14:00~15:15)/목(15:30~16:45)/목(17:00~18:15),이론/실습/실습/이론/실습/실습,39-507/39-507/39-507/39-507/39-507/39-507,김현철,6,10 (10),3,"®건축학과 다전공 학생은 마지막날 수강신청 가능, 타과생 정원외신청",한국어,설강
전선,공과대학,건축학과,석박사통합,0,401.657,001,건축론연구,,3,3,0,화(14:00~16:50),이론,39-508,서현,28,20 (20),24,,한국어,설강
전선,공과대학,건축학과,석박사통합,,401.620,001,건축법규연구,,3,3,0,목(14:00~16:50),이론,39-508,이광환,10,20 (20),6,,한국어,설강
전필,공과대학,건축학과,학사,2학년,4012.303,001,건축사 2,,3,3,0,금(14:00~16:50),이론,39-409,기세호,45,70 (70),53,,한국어,설강
전필,공과대학,건축학과,학사,4학년,4012.402,003,건축설계스튜디오 4-2,,6,3,6,화(14:00~15:15)/화(15:30~16:45)/화(17:00~18:15)/금(14:00~15:15)/금(15:30~16:45)/금(17:00~18:15),이론/실습/실습/이론/실습/실습,39-603/39-603/39-603/39-603/39-603/39-603,최정우,12,10 (10),10,"®건축학과 다전공 학생은 마지막날 수강신청 가능, 타과생 정원외신청",한국어,설강
전필,공과대학,건축학과,학사,5학년,4012.502,001,건축설계스튜디오 5-2,,6,3,6,수(14:00~15:15)/수(15:30~16:45)/수(17:00~18:15)/토(14:00~15:15)/토(15:30~16:45)/토(17:00~18:15),이론/실습/실습/이론/실습/실습,39-507/39-507/39-507/39-507/39-507/39-507,Choon Woong Choi,19,10 (10),11,"®건축학과 다전공 학생은 마지막날 수강신청 가능, 타과생 정원외신청",한국어,설강
전필,공과대학,건축학과,학사,5학년,4012.502,002,건축설계스튜디오 5-2,,6,3,6,수(14:00~15:15)/수(15:30~16:45)/수(17:00~18:15)/토(14:00~15:15)/토(15:30~16:45)/토(17:00~18:15),이론/실습/실습/이론/실습/실습,39-515/39-515/39-515/39-515/39-515/39-515,이규상,9,10 (10),9,"®건축학과 다전공 학생은 마지막날 수강신청 가능, 타과생 정원외신청",한국어,설강
전필,공과대학,건축학과,학사,2학년,M1498.014000,001,건축시공 및 건설관리 입문,,3,3,0,화(14:00~16:50),이론,39-409,박문서,44,70 (70),59,"®건축학과 2학년 및 건축학전공 2015이전 학번 건축시공기술 대체 수강자 우선수강, 그외 타과생/재학생 정원외신청",한국어,설강
전필,공과대학,건축학과,학사,5학년,4012.502,003,건축설계스튜디오 5-2,,6,3,6,수(14:00~15:15)/수(15:30~16:45)/수(17:00~18:15)/토(14:00~15:15)/토(15:30~16:45)/토(17:00~18:15),이론/실습/실습/이론/실습/실습,39-520/39-520/39-520/39-520/39-520/39-520,김사라,17,10 (10),10,"®건축학과 다전공 학생은 마지막날 수강신청 가능, 타과생 정원외신청",한국어,설강
전필,공과대학,건축학과,학사,2학년,M1498.013900,001,건축설계연습 4,,2,0,4,토(09:00~12:50),실습,39-507,조항만,1,10 (10),1,"®타과생 수강불가(복수/부전공생 제외), 2015 이전 학번 '기초스튜디오 4' 함께 수강",한국어,설강
전필,공과대학,건축학과,학사,1학년,M1498.001000,001,건축설계연습 2,,2,0,4,토(09:00~12:50),실습,39-438-1,강예린,1,10 (10),1,"®타과생 수강불가(복수/부전공생 제외), 2015 이전 학번 '기초스튜디오 2' 함께 수강",한국어,설강
전선,공과대학,건축학과,석박사통합,0,401.651,001,건축설계연구 2,,3,0,6,월(14:00~19:50),실습,39-508,Choon Woong Choi,14,20 (20),9,,한국어,설강
전필,공과대학,건축학과,학사,4학년,4012.411,001,건축설비계획,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,39-B117/39-B117,여명석,22,40 (40),23,,한국어,설강
전선,공과대학,건축학과,석박사통합,0,401.621,001,건축환경공학특론,에너지절약형건물계획,3,3,0,금(14:00~16:50),이론,39-438-2,김희강,16,20 (20),16,,한국어,설강
전선,공과대학,건축학과,석박사통합,,401.648,001,건축재료공법특론,,3,3,0,토(09:00~11:50),이론,39-427,곽명석,21,30 (30),17,®타과생 정원외신청,한국어,설강
전선,공과대학,건축학과,석박사통합,0,401.776,001,건축환경계획방법론연구,건축환경시스템평가방법론연구,3,3,0,화(10:00~12:50),이론,39-427,김동우,8,20 (20),10,,한국어,설강
