강좌검색,,,,,,,,,,,,,,,,,,,,,
" 년도 : 2020학년도,   학기 : 1학기,   교양영역 : 전체,   상위영역 : 전체,   이수과정 : 전체,   학년 : 전체,   개설대학 : 전체,   개설학과 : 전체,   개설전공 : 전체,   수업진행형태 : 전체,   성적부여형태 : 전체",,,,,,,,,,,,,,,,,,,,,
교과구분,개설대학,개설학과,이수과정,학년,교과목번호,강좌번호,교과목명,부제명,학점,강의,실습,수업교시,수업형태,"강의실(동-호)(#연건, *평창)",주담당교수,장바구니신청,정원,수강신청인원,비고,강의언어,개설상태
전선,농업생명과학대학,산림과학부,학사,4학년,5241.417,001,산림환경학연구,,1,0,2,수(10:00~11:50),실습,200-7218,박필선,12,30 (30),13,,한국어,설강
전선,농업생명과학대학,산림과학부,석박사통합,0,5241.506,001,산림환경학세미나 1,,1,0,2,수(15:00~16:50),실습,200-7218,윤여창,8,20 (20),15,ⓔ,영어,설강
전선,농업생명과학대학,산림과학부,석박사통합,0,5241.516A,001,산림유역관리 및 모델링,,3,3,0,화(14:00~16:50),이론,200-7225,임상준,9,10 (10),13,,한국어,설강
전선,농업생명과학대학,산림과학부,석박사통합,0,5241.518A,001,산림생태계경영학특강,산림생태계평가 및 계획론,3,3,0,월(13:00~15:50),이론,200-7225,정주상,8,10 (10),7,,한국어,설강
전선,농업생명과학대학,산림과학부,석박사통합,0,5241.526,001,생태경제학특강,산림탄소시장 및 가격분석론,3,3,0,금(09:00~11:50),이론,200-7218,윤여창,4,10 (10),6,ⓔ,영어,설강
전선,농업생명과학대학,산림과학부,석박사통합,0,5241.537,001,수변생태학,,3,3,0,화(09:00~11:50),이론,200-2005,박필선,15,10 (10),17,,한국어,설강
논문,농업생명과학대학,산림과학부,석박사통합,0,5241.803,001,대학원논문연구,,3,3,0,,,,윤여창,1,10 (10),7,,한국어,설강
논문,농업생명과학대학,산림과학부,석박사통합,0,5241.803,002,대학원논문연구,,3,3,0,,,,정주상,0,10 (10),1,,한국어,설강
논문,농업생명과학대학,산림과학부,석박사통합,0,5241.803,004,대학원논문연구,,3,3,0,,,,장진성,1,10 (10),2,,한국어,설강
논문,농업생명과학대학,산림과학부,석박사통합,0,5241.803,005,대학원논문연구,,3,3,0,,,,임상준,1,10 (10),3,,한국어,설강
논문,농업생명과학대학,산림과학부,석박사통합,0,5241.803,006,대학원논문연구,,3,3,0,,,,박필선,1,10 (10),2,,한국어,설강
논문,농업생명과학대학,산림과학부,석박사통합,0,5241.803,007,대학원논문연구,,3,3,0,,,,김현석,0,10 (10),2,,한국어,설강
전필,농업생명과학대학,산림과학부,학사,2학년,5242.203,001,목재조직학 및 실험,,3,2,2,화(16:00~17:50)/화(18:00~19:50),이론/실습,200-6219/200-6215,여환명,12,20 (20),23,,한국어,설강
전필,농업생명과학대학,산림과학부,학사,3학년,5242.305,001,제지공정론,,3,3,0,화(13:00~15:50),이론,200-6219,윤혜정,14,30 (30),22,,한국어,설강
전선,농업생명과학대학,산림과학부,학사,3학년,5242.311,001,천연임산물화학,,3,3,0,월(09:00~11:50),이론,200-6219,최인규,14,30 (30),19,,한국어,설강
전필,농업생명과학대학,산림과학부,학사,4학년,5242.403,001,목구조학 및 실험,,3,2,2,수(10:00~11:50)/수(19:00~20:50),이론/실습,200-6219/200-1007,오정권,21,30 (30),28,,한국어,설강
전선,농업생명과학대학,산림과학부,학사,4학년,5242.405A,001,종이물성학과 지류패키징 및 실험,,3,2,2,화(10:00~11:50)/화(16:00~17:50),이론/실습,200-6219/200-6215,윤혜정,3,30 (30),3,,한국어,설강
전선,농업생명과학대학,산림과학부,학사,4학년,5242.407,001,코팅과 이미징과학 및 실험,,3,2,2,목(10:00~11:50)/목(17:00~18:50),이론/실습,200-6219/200-6215,이학래,9,30 (30),9,ⓔ,영어,설강
전선,농업생명과학대학,산림과학부,석박사통합,,5242.516,001,목재물리학특강,,3,3,0,월(16:00~18:50),이론,200-6215,여환명,0,10 (10),3,,한국어,설강
전선,농업생명과학대학,산림과학부,석박사통합,0,5242.520,001,지류가공학특강,,3,3,0,목(14:00~16:50),이론,200-6219,이학래,0,10 (10),4,,한국어,설강
전선,농업생명과학대학,산림과학부,석박사통합,0,5242.525,001,목구조설계,,3,3,0,수(16:00~18:50),이론,200-1026,오정권,3,10 (10),4,,한국어,설강
전선,농업생명과학대학,산림과학부,석박사통합,0,5242.528,001,목재화학특강,,3,3,0,수(13:00~15:50),이론,200-6219,최인규,4,10 (10),7,,한국어,설강
논문,농업생명과학대학,산림과학부,석박사통합,0,5242.803,001,대학원논문연구,,3,3,0,,,,이학래,0,10 (10),1,ⓔ,영어,설강
논문,농업생명과학대학,산림과학부,석박사통합,0,5242.803,002,대학원논문연구,,3,3,0,,,,최인규,3,10 (10),5,ⓔ,영어,설강
논문,농업생명과학대학,산림과학부,석박사통합,0,5242.803,003,대학원논문연구,,3,3,0,,,,여환명,0,10 (10),1,ⓔ,영어,설강
논문,농업생명과학대학,산림과학부,석박사통합,0,5242.803,004,대학원논문연구,,3,3,0,,,,윤혜정,0,10 (10),3,ⓔ,영어,설강
논문,농업생명과학대학,산림과학부,석박사통합,0,5242.803,005,대학원논문연구,,3,3,0,,,,오정권,0,10 (10),1,ⓔ,영어,설강
논문,농업생명과학대학,산림과학부,석박사통합,0,5242.803,006,대학원논문연구,,3,3,0,,,,곽효원,0,10 (10),2,ⓔ,영어,설강
전필,농업생명과학대학,식품·동물생명공학부,학사,3학년,5251.301,001,식품화학,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,200-8112/200-1021,이도엽,21,40 (40),29,,한국어,설강
전선,농업생명과학대학,식품·동물생명공학부,학사,3학년,5251.303,001,식품미생물실험,,3,0,6,수(15:30~21:20),실습,200-1021,유상열,17,8 (8),7,,한국어,설강
전필,농업생명과학대학,식품·동물생명공학부,학사,3학년,5251.304,001,식품공학,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,200-1021/200-1021,최영진,22,40 (40),29,,한국어,설강
전선,농업생명과학대학,식품·동물생명공학부,학사,3학년,5251.305,001,발효화학,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,200-8112/200-8112,유상열,8,40 (40),10,,한국어,설강
전필,농업생명과학대학,식품·동물생명공학부,학사,4학년,5251.402,001,식품생물공학,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,200-8112/200-8112,최상호,20,40 (40),20,,한국어,설강
전선,농업생명과학대학,식품·동물생명공학부,학사,4학년,5251.403,001,식품생물공학실험,,3,0,6,월(15:30~21:20),실습,200-8112,하남출,13,8 (8),7,,한국어,설강
전필,농업생명과학대학,식품·동물생명공학부,학사,4학년,5251.404A,001,식품가공·저장학1,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,200-8112/200-8112,장판식,23,40 (40),20,,한국어,설강
전필,농업생명과학대학,식품·동물생명공학부,학사,4학년,5251.410,001,식품효소공학,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,200-8112/200-8112,장판식,21,40 (40),24,,한국어,설강
전선,농업생명과학대학,식품·동물생명공학부,학사,4학년,5251.411,001,식품위생학실험,,3,0,6,목(15:30~21:20),실습,200-1020,Dong Hyun Kang,17,8 (8),8,,한국어,설강
전필,농업생명과학대학,식품·동물생명공학부,학사,2학년,5252.201A,001,동물해부생리학 입문 및 실습,,3,2,2,금(13:00~14:50)/금(15:00~16:50),이론/실습,200-4213/200-4213,한호재,20,40 (40),26,,한국어,설강
전필,농업생명과학대학,식품·동물생명공학부,학사,3학년,5252.301,001,동물영양학 및 실험,,3,2,2,월(09:00~10:50)/월(11:00~12:50),이론/실습,200-4213/200-4213,김유용,19,40 (40),20,,한국어,설강
전선,농업생명과학대학,식품·동물생명공학부,학사,3학년,5252.304,001,동물유전공학 및 실험,,3,2,2,화(14:00~15:50)/화(16:00~17:50),이론/실습,200-4221/200-4221,한재용,5,40 (40),6,,한국어,설강
전선,농업생명과학대학,식품·동물생명공학부,학사,3학년,5252.306,001,동물생명공학실험,,3,2,2,월(14:00~15:50)/월(16:00~17:50),이론/실습,200-1020/200-1020,한재용,19,20 (20),21,,한국어,설강
전필,농업생명과학대학,식품·동물생명공학부,학사,4학년,5252.310A,001,동물면역학 및 실험,,3,2,2,목(09:00~10:50)/목(11:00~12:50),이론/실습,200-4213/200-4213,윤철희,19,40 (40),19,ⓔ,영어,설강
전선,농업생명과학대학,식품·동물생명공학부,학사,4학년,5252.409,001,사료학 및 실험,,3,2,2,월(14:00~15:50)/월(16:00~17:50),이론/실습,200-4213/200-4213,김유용,4,40 (40),7,,한국어,설강
전필,농업생명과학대학,식품·동물생명공학부,학사,3학년,5252.410,001,동물육종유전체학 및 실습,,3,2,2,수(14:00~15:50)/수(16:00~17:50),이론/실습,200-1020/200-1020,김희발,15,40 (40),22,,한국어,설강
전선,농업생명과학대학,바이오시스템·소재학부,학사,2학년,5261.224,001,바이오시스템공학생물,,3,3,0,화(15:30~18:20),이론,200-1024,김용노,13,30 (30),19,,한국어,설강
전필,농업생명과학대학,바이오시스템·소재학부,학사,3학년,5261.321,001,생체열·물질전달,,3,3,0,목(15:00~17:50),이론,200-1025,김용노,15,30 (30),20,ⓔ,영어,설강
전필,농업생명과학대학,바이오시스템·소재학부,학사,4학년,5261.323,001,생체물성공학 및 실험,,3,2,2,월(14:00~15:50)/수(14:00~15:50),이론/실습,200-2213/200-2213,김기석,12,25 (25),16,ⓔ,영어,설강
전선,농업생명과학대학,바이오시스템·소재학부,학사,3학년,5261.324,001,바이오시스템실험,,2,0,4,월(11:00~12:50)/수(11:00~12:50),이론/실습,200-2213/200-2213,정종훈,13,20 (20),18,,한국어,설강
전필,농업생명과학대학,바이오시스템·소재학부,학사,4학년,5261.326,001,바이오시스템제어 및 실험,,3,2,2,화(10:00~10:50)/목(10:00~10:50)/목(17:00~18:50),이론/이론/실습,200-2213/200-2213/200-2213,김학진,11,30 (30),17,,한국어,설강
전선,농업생명과학대학,바이오시스템·소재학부,학사,3학년,5261.330,001,기계요소설계학,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,200-1024/200-1024,박영준,7,30 (30),9,,한국어,설강
전선,농업생명과학대학,바이오시스템·소재학부,학사,4학년,5261.423,001,마이크로프로세서응용,,3,2,2,화(11:00~12:50)/목(11:00~12:50),이론/실습,200-2213/200-2213,조성인,10,15 (15),14,,한국어,설강
전선,농업생명과학대학,바이오시스템·소재학부,학사,4학년,5261.427,001,바이오시스템공학연습,,1,0,2,화(17:00~18:50),실습,200-2213,김기석,10,30 (30),17,,한국어,설강
전선,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5261.602,001,바이오시스템공학세미나 1,바이오시스템공학연구동향,1,0,2,수(14:00~14:50)/수(15:00~15:50),이론/실습,200-1023/200-1023,정종훈,12,25 (25),12,,한국어,설강
전선,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5261.618,001,농업기계설계특강,동력전달기계요소설계,3,3,0,화(10:00~12:50),이론,200-1024,박영준,6,20 (20),12,,한국어,설강
전선,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5261.623,001,응용계측,,3,2,2,화(14:00~15:50)/화(16:00~17:50),이론/실습,200-1025/200-1025,김학진,13,20 (20),10,,한국어,설강
전선,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5261.631,001,조직배양공학특강,,3,3,0,월(14:00~16:50),이론,200-2206,정종훈,14,20 (20),7,,한국어,설강
논문,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5261.803,001,대학원논문연구,,3,3,0,,,,조성인,2,5 (5),1,,한국어,설강
논문,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5261.803,002,대학원논문연구,,3,3,0,,,,정종훈,1,5 (5),3,,한국어,설강
논문,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5261.803,003,대학원논문연구,,3,3,0,,,,김용노,2,5 (5),2,,한국어,설강
논문,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5261.803,004,대학원논문연구,,3,3,0,,,,김학진,1,5 (5),1,,한국어,설강
논문,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5261.803,005,대학원논문연구,,3,3,0,,,,김기석,1,5 (5),2,,한국어,설강
논문,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5261.803,006,대학원논문연구,,3,3,0,,,,박영준,1,5 (5),3,,한국어,설강
전필,농업생명과학대학,바이오시스템·소재학부,학사,2학년,5262.261A,001,바이오소재공학개론,,3,3,0,월(14:00~16:50),이론,200-1025,이기훈,14,35 (35),19,®타과생 수강불허,한국어,설강
전필,농업생명과학대학,바이오시스템·소재학부,학사,4학년,5262.278,001,생명분자공학개론,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,200-5214/200-5214,곽선영,8,35 (35),11,ⓔ®타과생수강불허,영어,설강
전필,농업생명과학대학,바이오시스템·소재학부,학사,3학년,5262.365,001,고분자화학 1,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,200-5214/200-5214,현진호,12,35 (35),16,,한국어,설강
전필,농업생명과학대학,바이오시스템·소재학부,학사,3학년,5262.379,001,천연고분자1,,3,3,0,화(10:00~12:50),이론,200-5214,기창석,11,35 (35),16,®타과생 수강불허,한국어,설강
전필,농업생명과학대학,바이오시스템·소재학부,학사,3학년,5262.381,001,고분자재료물성,,3,3,0,월(15:30~16:45)/월(17:00~18:15),이론/이론,200-5214/200-5214,박종신,14,35 (35),19,ⓔ,영어,설강
전필,농업생명과학대학,바이오시스템·소재학부,학사,4학년,5262.478,001,바이오소재세미나,,2,0,4,금(09:00~12:50),실습,200-5214,곽선영,10,35 (35),19,,한국어,설강
전선,농업생명과학대학,바이오시스템·소재학부,학사,4학년,5262.479,001,생체고분자합성,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,200-5214/200-5214,김태일,9,35 (35),11,ⓔ®타과생 수강불허,영어,설강
전선,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5262.575,001,셀룰로오스화학,,3,3,0,목(14:00~16:50),이론,200-5214,현진호,7,10 (10),3,ⓔ®타과생 수강불허,영어,설강
전선,농업생명과학대학,바이오시스템·소재학부,석사,0,5262.583,001,생체모방소재특강,,3,3,0,금(14:00~16:50),이론,200-5214,이기훈,12,30 (30),10,,한국어,설강
전선,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5262.584,001,바이오소재공학세미나 1,바이오소재물성,1,0,2,수(17:00~18:50),실습,200-5214,박종신,10,30 (30),11,,한국어,설강
논문,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5262.803,001,대학원논문연구,,3,3,0,,,,박종신,1,5 (5),3,,한국어,설강
논문,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5262.803,002,대학원논문연구,,3,3,0,,,,현진호,1,5 (5),2,,한국어,설강
논문,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5262.803,003,대학원논문연구,,3,3,0,,,,이기훈,2,5 (5),1,,한국어,설강
논문,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5262.803,004,대학원논문연구,,3,3,0,,,,김태일,2,5 (5),1,,한국어,설강
논문,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5262.803,005,대학원논문연구,,3,3,0,,,,기창석,1,5 (5),2,,한국어,설강
논문,농업생명과학대학,바이오시스템·소재학부,석박사통합,0,5262.803,006,대학원논문연구,,3,3,0,,,,곽선영,0,5 (5),1,,한국어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,2학년,5271.212A,001,조경식물재료학,,3,3,0,수(09:00~11:50),이론,200-9207,김성균,14,40 (40),15,,한국어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,2학년,5271.213,001,조경컴퓨터그래픽,,3,1,4,월(09:00~09:50)/월(10:00~13:50),이론/실습,200-1007/200-1007,윤희연,17,40 (40),17,ⓔ,영어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,2학년,5271.214A,001,공간디자인,,3,1,4,목(14:00~14:50)/목(15:00~18:50),이론/실습,200-9210/200-9210,정욱주,17,20 (20),9,,한국어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,2학년,5271.214A,002,공간디자인,,3,1,4,목(14:00~14:50)/목(15:00~18:50),이론/실습,200-9215/200-9215,원종호,4,20 (20),9,,한국어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,3학년,5271.224A,001,조경공학,,3,2,2,화(14:00~15:50)/화(16:00~17:50),이론/실습,200-1007/200-1007,강준석,17,40 (40),13,ⓔ,영어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,3학년,5271.311,001,조경계획,,3,1,4,월(14:00~14:50)/월(15:00~18:50),이론/실습,200-9210/200-9210,윤희연,11,20 (20),6,,한국어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,3학년,5271.311,002,조경계획,,3,1,4,월(14:00~14:50)/월(15:00~18:50),이론/실습,200-9215/200-9215,한송이,7,20 (20),8,,한국어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,3학년,5271.321,001,공원녹지계획,,3,1,4,화(09:00~09:50)/화(10:00~13:50),이론/실습,200-9207/200-9207,류영렬,20,40 (40),17,ⓔ,영어,설강
전선,농업생명과학대학,조경·지역시스템공학부,학사,4학년,5271.413,001,지속가능환경계획론,,3,3,0,월(10:00~12:50),이론,200-9210,강준석,19,25 (25),10,ⓔ,영어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,3학년,5271.422,001,조경미학,,3,3,0,월(10:00~12:50),이론,200-9207,배정한,12,40 (40),14,,한국어,설강
전선,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5271.515,001,환경생태론,,3,3,0,월(14:00~16:50),이론,200-9207,류영렬,12,20 (20),8,ⓔ,영어,설강
전선,농업생명과학대학,생태조경·지역시스템공학부,석사,0,5271.615A,001,전통환경설계론,,3,3,0,목(14:00~16:50),이론,200-9207,김성균,1,20 (20),1,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5271.803,001,대학원논문연구,,3,3,0,,,,김성균,1,10 (10),3,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5271.803,003,대학원논문연구,,3,3,0,,,,정욱주,1,10 (10),2,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5271.803,004,대학원논문연구,,3,3,0,,,,배정한,0,10 (10),2,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5271.803,005,대학원논문연구,,3,3,0,,,,류영렬,0,10 (10),2,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5271.803,006,대학원논문연구,,3,3,0,,,,윤희연,2,10 (10),1,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5271.803,007,대학원논문연구,,3,3,0,,,,강준석,1,10 (10),7,,한국어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,2학년,5272.201,001,응용공학수학 1,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,200-1026/200-1026,김성배,19,40 (40),32,,한국어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,2학년,5272.211,001,정역학,,3,3,0,수(14:00~15:15)/금(14:00~15:15),이론/이론,200-3220/200-3220,이인복,12,40 (40),28,,한국어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,2학년,5272.212,001,지역컴퓨터설계,,3,1,4,월(14:00~14:50)/월(15:00~18:50),이론/실습,200-1007/200-1007,최진용,13,40 (40),26,ⓔ,영어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,3학년,5272.312,001,응용시설구조공학,,3,3,0,월(13:00~15:50),이론,200-3220,최원,9,40 (40),16,,한국어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,3학년,5272.321A,001,토질역학 및 실험,,3,2,2,화(16:00~17:50)/목(16:00~17:50),실습/이론,200-B117/200-1026,손영환,10,40 (40),18,,한국어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,4학년,5272.411A,001,지역수자원관리공학 및 실습,,3,2,2,월(10:00~11:50)/금(10:00~11:50),이론/실습,200-3220/200-3220,최진용,10,40 (40),13,,한국어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,4학년,5272.413,001,지역자원보전공학 및 실습,,3,2,2,화(14:00~15:50)/목(14:00~15:50),이론/실습,200-3220/200-3220,강문성,8,40 (40),13,,한국어,설강
전필,농업생명과학대학,조경·지역시스템공학부,학사,4학년,5272.416,001,지역시스템공학,,2,2,0,수(10:00~11:50),이론,200-3220,이인복,8,40 (40),12,,한국어,설강
전선,농업생명과학대학,조경·지역시스템공학부,학사,4학년,5272.417,001,지역시스템설계 및 실습,,2,0,4,화(10:00~11:50)/목(10:00~11:50),실습/실습,200-3220/200-3220,손영환,7,40 (40),12,,한국어,설강
전선,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5272.502A,001,농업시설신재생에너지공학,,3,3,0,목(17:00~19:50),이론,200-3220,이인복,12,20 (20),3,ⓔ,영어,설강
전선,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5272.512,001,지역위생공학,,3,3,0,월(16:00~18:50),이론,200-3220,송인홍,15,20 (20),10,ⓔ,영어,설강
전선,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5272.604,001,지역정보공학특강,,3,3,0,수(16:00~18:50),이론,200-3220,최진용,8,20 (20),7,,한국어,설강
전선,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5272.612,001,연속체역학의 전산해 1,,3,3,0,화(16:00~18:50),이론,200-3220,최원,13,20 (20),13,ⓔ,영어,설강
전선,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5272.701,001,지역시스템공학세미나 1,자연자원관리,1,0,2,금(16:00~17:50),실습,200-3220,강문성,8,20 (20),6,,한국어,설강
전선,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5272.702,001,지역시스템공학세미나 2,지역정보및시스템,1,0,2,금(18:00~19:50),실습,200-3220,강문성,3,20 (20),4,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5272.803,002,대학원논문연구,,3,3,0,,,,이인복,4,10 (10),2,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5272.803,003,대학원논문연구,,3,3,0,,,,최진용,4,10 (10),3,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5272.803,004,대학원논문연구,,3,3,0,,,,김성배,1,10 (10),1,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5272.803,005,대학원논문연구,,3,3,0,,,,강문성,1,10 (10),2,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5272.803,006,대학원논문연구,,3,3,0,,,,손영환,2,10 (10),1,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5272.803,007,대학원논문연구,,3,3,0,,,,송인홍,1,10 (10),1,,한국어,설강
논문,농업생명과학대학,생태조경·지역시스템공학부,석박사통합,0,5272.803,008,대학원논문연구,,3,3,0,,,,최원,1,10 (10),1,,한국어,설강
전선,농업생명과학대학,협동과정 농생명유전체학전공,석박사통합,0,531.513,001,농업분자시스템생물학,,3,3,0,금(09:00~11:50),이론,,허진회,16,10 (10),11,,한국어,설강
전선,농업생명과학대학,농생명공학부,석박사통합,0,5321.5103,001,동물번식학특강,,3,3,0,월(10:00~12:50),이론,200-1020,이창규,7,40 (40),9,,한국어,설강
전선,농업생명과학대학,농생명공학부,석박사통합,0,5321.5105,001,동물영양생화학,,3,3,0,화(09:00~11:50),이론,200-1021,김유용,6,40 (40),6,ⓔ,영어,설강
전선,농업생명과학대학,농생명공학부,석박사통합,0,5321.5110,001,동물산업특강,,3,3,0,수(13:00~15:50),이론,200-4213,김유용,16,40 (40),20,,한국어,설강
전선,농업생명과학대학,농생명공학부,석박사통합,0,5321.5306,001,식물균병학 및 실험,,3,2,2,목(14:00~15:50)/목(16:00~17:50),이론/실습,200-6112/200-5117,이용환,16,40 (40),18,,한국어,설강
전선,농업생명과학대학,농생명공학부,석박사통합,0,5321.5307,001,식물바이러스병학 및 실험,,3,2,2,화(16:00~17:50)/화(18:00~19:50),이론/실습,200-6112/200-5117,김국형,11,40 (40),13,ⓔ,영어,설강
전선,농업생명과학대학,농생명공학부,석박사통합,0,5321.5405,001,곤충병리학 및 실험,,3,2,2,화(16:00~18:50),이론,200-6116,제연호,8,30 (30),9,,한국어,설강
전선,농업생명과학대학,농생명공학부,석박사통합,0,5321.5602,001,신생물소재 및 생활성조절,,4,4,0,월(13:00~16:50),이론,220-617,서정용,8,30 (30),3,,한국어,설강
전선,농업생명과학대학,농생명공학부,석박사통합,0,5321.6003,001,식품생물공학특강,,3,3,0,화(12:30~15:20),이론,200-1021,이도엽,32,40 (40),29,ⓔ,영어,설강
