강좌검색,,,,,,,,,,,,,,,,,,,,,
" 년도 : 2021학년도,   학기 : 1학기,   교양영역 : 전체,   상위영역 : 전체,   이수과정 : 전체,   학년 : 전체,   개설대학 : 전체,   개설학과 : 전체,   개설전공 : 전체,   수업진행형태 : 전체,   성적부여형태 : 전체",,,,,,,,,,,,,,,,,,,,,
교과구분,개설대학,개설학과,이수과정,학년,교과목번호,강좌번호,교과목명,부제명,학점,강의,실습,수업교시,수업형태,"강의실(동-호)(#연건, *평창)",주담당교수,장바구니신청,정원,수강신청인원,비고,강의언어,개설상태
논문,치의학대학원,치의학과,석사,0,861.736,067,논문연구,,2,2,0,,,,이원진,1,10 (10),2,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,063,논문연구,,2,2,0,,,,명훈,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,076,논문연구,,2,2,0,,,,KIM RYAN JIN YOUNG(김진영),0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,077,논문연구,,2,2,0,,,,박희경,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,075,논문연구,,2,2,0,,,,한승현,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,078,논문연구,,2,2,0,,,,김명주,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,073,논문연구,,2,2,0,,,,임영준,1,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,082,논문연구,,2,2,0,,,,권호범,1,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,074,논문연구,,2,2,0,,,,김태일,1,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,081,논문연구,,2,2,0,,,,임원희,1,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,079,논문연구,,2,2,0,,,,손원준,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,083,논문연구,,2,2,0,,,,구기태,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,089,논문연구,,2,2,0,,,,박영석,0,10 (10),5,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,090,논문연구,,2,2,0,,,,서광석,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,093,논문연구,,2,2,0,,,,윤혜정,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,086,논문연구,,2,2,0,,,,한동헌,1,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,091,논문연구,,2,2,0,,,,여인성,0,10 (10),2,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,095,논문연구,,2,2,0,,,,정지훈,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,088,논문연구,,2,2,0,,,,서덕규,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,094,논문연구,,2,2,0,,,,신터전,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,084,논문연구,,2,2,0,,,,안진수,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,098,논문연구,,2,2,0,,,,김영균,1,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,104,논문연구,,2,2,0,,,,정신혜,1,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,099,논문연구,,2,2,0,,,,허경회,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,097,논문연구,,2,2,0,,,,김성민,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,103,논문연구,,2,2,0,,,,이양진,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,101,논문연구,,2,2,0,,,,김성태,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,102,논문연구,,2,2,0,,,,박지운,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,105,논문연구,,2,2,0,,,,이지현,0,10 (10),1,,한국어,설강
전선,국제농업기술대학원,국제농업기술학과,석박사통합,0,M2868.000100,001,논문작성과 연구실험 윤리,,3,3,0,금(09:00~11:50),이론,*102-103-218,염수청,10,20 (20),14,ⓔ,영어,설강
논문,치의학대학원,치의학과,석사,0,861.736,109,논문연구,,2,2,0,,,,윤형인,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,107,논문연구,,2,2,0,,,,조성대,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,110,논문연구,,2,2,0,,,,임정준,1,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,106,논문연구,,2,2,0,,,,이윤실,0,10 (10),1,,한국어,설강
논문,치의학대학원,치의학과,석사,0,861.736,108,논문연구,,2,2,0,,,,조현재,0,10 (10),1,,한국어,설강
전선,농업생명과학대학,농림생물자원학부,석박사통합,0,M1705.000400,001,농생명나노과학기술개론,,3,3,0,수(10:00~12:50),이론,200-5214,곽선영,8,30 (30),5,,한국어,설강
전선,농업생명과학대학,협동과정 농생명유전체학전공,석박사통합,0,M2743.000100,001,농생명유전체학세미나1,,1,0,2,목(09:00~10:50),실습,200-2005,허진회,9,40 (40),8,,한국어,설강
전선,농업생명과학대학,농경제사회학부,석박사통합,0,M1683.000600,001,농식품정보시스템연구방법,,3,3,0,화(14:00~16:50),이론,200-1042,최영찬,5,30 (30),2,,한국어,설강
전선,농업생명과학대학,농경제사회학부,석박사통합,0,M2649.000500,001,농식품산업동태분석,,3,3,0,목(09:00~11:50),이론,200-8224,유도일,15,30 (30),10,ⓔ,영어,설강
전필,농업생명과학대학,농경제사회학부,학사,2학년,M1683.000400,001,농식품정보체계론,,3,3,0,월(09:30~12:20),이론,200-1039,장익훈,23,40 (40),37,,한국어,설강
전선,농업생명과학대학,협동과정 농생명유전체학전공,석박사통합,0,M2743.000200,001,농생명유전체학콜로퀴엄1,,1,0,2,목(11:00~12:50),실습,200-2005,윤철희,7,20 (20),12,,한국어,설강
전선,국제농업기술대학원,국제농업기술학과,석박사통합,0,M2868.002600,001,농식품미생물공학특강,,3,3,0,월(09:00~11:50),이론,*102-102-318,김도만,8,10 (10),6,ⓔ,영어,설강
전선,농업생명과학대학,협동과정 농생명유전체학전공,석박사통합,0,M0000.027000,001,농생명유전체화학특론,,3,3,0,수(14:00~16:50),이론,200-1022,서필준,23,20 (20),14,,한국어,설강
전선,국제농업기술대학원,국제농업기술학과,석박사통합,0,M2868.004900,001,농촌환경전과정평가 이해,,3,2,2,수(13:00~14:50)/수(15:00~16:50),이론/실습,*102-103-318/*102-103-318,서교,0,20 (20),1,ⓔ,영어,설강
전선,자연과학대학,협동과정 뇌과학전공,석박사통합,1학년,M1427.000200,001,뇌과학 방법론 1,,3,3,0,금(09:00~11:50),이론,500-L304,최명환,31,40 (40),12,ⓔ,영어,설강
전필,의과대학,의학과,학사,2학년,M1923.009900,001,뇌신경과 정신행동,,3,81,2,,,,김기웅,18,165 (165),142,,한국어,설강
전선,보건대학원,보건학과,석박사통합,0,M2072.000900,001,다차원 건강증진과 통합접근,,3,3,0,화(14:00~16:50),이론,221-110,유승현,19,20 (20),15,,한국어,설강
전선,의과대학,의과학과,석박사통합,1학년,M1932.002700,001,단백질 분해 기전 및 질병,,3,3,0,월(18:00~20:50),이론,,이민재,11,20 (20),18,강의실은 의과대학 홈페이지 공지사항의 대학원 개설교과목 리스트에서 확인,한국어,설강
전선,의과대학,의과학과,석박사통합,0,M1932.000800,001,단백체학,단백체정보학,3,3,0,월(16:00~18:50),이론,,김영수,11,10 (10),9,강의실은 의과대학 홈페이지 공지사항의 대학원 개설교과목 리스트에서 확인,한국어,설강
전선,자연과학대학,지구환경과학부,석박사통합,0,M1411.000800,001,대기수치모델링 및 실습 1,,3,2,2,화(16:00~17:50)/목(16:00~17:50),이론/실습,25-1-406/500-A-404,박성수,8,20 (20),5,,한국어,설강
전선,공과대학,기계공학부,석박사통합,0,M2794.008200,001,대류열및물질전달,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,301-305/301-305,고승환,31,40 (40),23,ⓔPrerequisites (subjects should be taken before this class)(1) Heat Transfer(2) Thermodynamics(3) Fluid dynamics ,영어,설강
전선,보건대학원,환경보건학과,석박사통합,0,903.503A,001,대기오염개론,,3,3,0,월(13:00~15:50),이론,220-722,이승묵,11,20 (20),11,,한국어,설강
전필,의과대학,의학과,학사,2학년,M1923.006800,001,대사와 내분비,,3,73,3,,,,박영주,17,165 (165),143,,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,001,대학 글쓰기 1,,2,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,83-201/83-201,허윤,33,25,25,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,미학과,학사,1학년,L0546.000700,003,대중예술의 이해,,3,3,0,월(14:00~16:50),이론,9-119,김상민,77,60 (30),59,,한국어,설강
교양,인문대학,미학과,학사,1학년,L0546.000700,004,대중예술의 이해,,3,3,0,금(16:00~18:50),이론,43-1-201,민현준,128,60 (30),61,ⓔ,영어,설강
교양,인문대학,미학과,학사,1학년,L0546.000700,001,대중예술의 이해,,3,3,0,금(11:00~13:50),이론,220-203,김정현,179,60 (30),85,,한국어,설강
교양,인문대학,미학과,학사,1학년,L0546.000700,002,대중예술의 이해,,3,3,0,화(14:00~16:50),이론,14-B101,계영경,62,60 (30),41,,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,008,대학 글쓰기 1,,2,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,83-502/83-502,홍석준,28,25,25,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,002,대학 글쓰기 1,,2,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,83-202/83-202,김수영,50,25,25,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,003,대학 글쓰기 1,,2,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,83-401/83-401,이주영,64,25,23,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,006,대학 글쓰기 1,,2,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,83-401/83-401,이주영,56,25,25,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,007,대학 글쓰기 1,,2,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,83-501/83-501,조연정,30,25,24,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,004,대학 글쓰기 1,,2,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,83-501/83-501,조연정,40,25,24,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,005,대학 글쓰기 1,,2,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,83-502/83-502,이수향,75,25,23,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,010,대학 글쓰기 1,,2,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,83-602/83-602,이은지,34,25,24,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,009,대학 글쓰기 1,,2,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,8-302/8-302,김승민,33,25,24,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,011,대학 글쓰기 1,,2,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,3-107/3-107,유정열,25,25,23,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,014,대학 글쓰기 1,,2,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,83-501/83-501,최보람,77,25,24,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,019,대학 글쓰기 1,,2,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,83-501/83-501,김혜영,29,25,25,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,018,대학 글쓰기 1,,2,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,83-401/83-401,조연정,26,25,24,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,017,대학 글쓰기 1,,2,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,14-104/14-104,유정열,30,25,25,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,013,대학 글쓰기 1,,2,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,83-401/83-401,이상훈,72,25,24,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,015,대학 글쓰기 1,,2,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,83-502/83-502,김동은,38,25,24,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,016,대학 글쓰기 1,,2,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,3-103/3-103,김민조,37,25,25,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,012,대학 글쓰기 1,,2,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,83-201/83-201,허윤,60,25,24,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,022,대학 글쓰기 1,,2,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,1-209/1-209,노연숙,38,25,24,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,025,대학 글쓰기 1,,2,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,83-501/83-501,김혜영,30,25,25,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,024,대학 글쓰기 1,,2,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,83-401/83-401,조연정,37,25,25,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,027,대학 글쓰기 1,,2,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,2-110/2-110,이현주,57,25,25,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,021,대학 글쓰기 1,,2,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,83-602/83-602,나민애,37,25,26,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
교양,인문대학,국어국문학과,학사,1학년,L0440.000600,026,대학 글쓰기 1,,2,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,83-502/83-502,나민애,30,25,25,"®'2019학번 포함 이후 학번만 수강가능 / 1~4일차: 1학기 이수 권장 대학(학과)과 1·2학기 이수 권장 대학(학과) 가능, 5일차: 전 대학 가능 / 전 강좌의 수강신청정원에 여석이 있을 경우, 정원 외 신청 받지 않음(정원 외 신청 조건 및 방법은 국어국문학과 홈페이지 참고)",한국어,설강
